pond,datetime,date,time,temp,do,dosat,doy_frac,doy
D,05/29/20 20:18,05/29/20,20:18,23.412,13.305,156.364069,150.8458,150
D,05/29/20 20:48,05/29/20,20:48,23.278,13.308,156.004309,150.8667,150
D,05/29/20 21:18,05/29/20,21:18,23.136,13.297,155.45734,150.8875,150
D,05/29/20 21:48,05/29/20,21:48,23.002,13.296,155.051427,150.9083,150
D,05/29/20 22:18,05/29/20,22:18,22.852,13.347,155.203432,150.9292,150
D,05/29/20 22:48,05/29/20,22:48,22.709,13.385,155.222283,150.9500,150
D,05/29/20 23:18,05/29/20,23:18,22.592,13.374,154.749072,150.9708,150
D,05/29/20 23:48,05/29/20,23:48,22.467,13.391,154.576204,150.9917,150
D,05/30/20 0:18,05/30/20,0:18,22.358,13.383,154.161933,151.0125,151
D,05/30/20 0:48,05/30/20,0:48,22.241,13.418,154.218806,151.0333,151
D,05/30/20 1:18,05/30/20,1:18,22.141,13.414,153.877065,151.0542,151
D,05/30/20 1:48,05/30/20,1:48,22.041,13.373,153.111992,151.0750,151
D,05/30/20 2:18,05/30/20,2:18,21.949,13.341,152.475198,151.0958,151
D,05/30/20 2:48,05/30/20,2:48,21.84,13.336,152.097916,151.1167,151
D,05/30/20 3:18,05/30/20,3:18,21.732,13.294,151.302839,151.1375,151
D,05/30/20 3:48,05/30/20,3:48,21.631,13.269,150.723406,151.1583,151
D,05/30/20 4:18,05/30/20,4:18,21.514,13.221,149.837935,151.1792,151
D,05/30/20 4:48,05/30/20,4:48,21.414,13.189,149.185296,151.2000,151
D,05/30/20 5:18,05/30/20,5:18,21.314,13.162,148.590625,151.2208,151
D,05/30/20 5:48,05/30/20,5:48,21.222,13.114,147.783683,151.2417,151
D,05/30/20 6:18,05/30/20,6:18,21.122,13.051,146.787118,151.2625,151
D,05/30/20 6:48,05/30/20,6:48,21.03,12.973,145.647832,151.2833,151
D,05/30/20 7:18,05/30/20,7:18,20.996,12.885,144.563709,151.3042,151
D,05/30/20 7:48,05/30/20,7:48,20.971,12.817,143.730465,151.3250,151
D,05/30/20 8:18,05/30/20,8:18,20.98,12.737,142.858496,151.3458,151
D,05/30/20 8:48,05/30/20,8:48,21.088,12.619,141.834134,151.3667,151
D,05/30/20 9:18,05/30/20,9:18,21.23,12.536,141.29214,151.3875,151
D,05/30/20 9:48,05/30/20,9:48,21.372,12.518,141.479825,151.4083,151
D,05/30/20 10:18,05/30/20,10:18,21.648,12.483,141.841871,151.4292,151
D,05/30/20 10:48,05/30/20,10:48,21.849,12.491,142.485392,151.4500,151
D,05/30/20 11:18,05/30/20,11:18,21.949,12.5,142.863351,151.4708,151
D,05/30/20 11:48,05/30/20,11:48,22.183,12.865,147.698403,151.4917,151
D,05/30/20 12:18,05/30/20,12:18,22.5,13.233,152.848763,151.5125,151
D,05/30/20 12:48,05/30/20,12:48,22.601,13.744,159.057619,151.5333,151
D,05/30/20 13:18,05/30/20,13:18,22.86,14.04,163.286701,151.5542,151
D,05/30/20 13:48,05/30/20,13:48,22.743,14.368,166.729815,151.5750,151
D,05/30/20 14:18,05/30/20,14:18,22.985,14.136,164.793939,151.5958,151
D,05/30/20 14:48,05/30/20,14:48,23.253,14.096,165.163679,151.6167,151
D,05/30/20 15:18,05/30/20,15:18,23.462,14.145,166.392706,151.6375,151
D,05/30/20 15:48,05/30/20,15:48,23.513,13.932,164.044593,151.6583,151
D,05/30/20 16:18,05/30/20,16:18,23.714,13.833,163.495473,151.6792,151
D,05/30/20 16:48,05/30/20,16:48,23.931,13.702,162.607064,151.7000,151
D,05/30/20 17:18,05/30/20,17:18,24.049,13.736,163.370538,151.7208,151
D,05/30/20 17:48,05/30/20,17:48,24.174,13.735,163.740145,151.7417,151
D,05/30/20 18:18,05/30/20,18:18,24.065,13.825,164.47821,151.7625,151
D,05/30/20 18:48,05/30/20,18:48,24.25,13.81,164.867564,151.7833,151
D,05/30/20 19:18,05/30/20,19:18,24.2,13.822,164.857185,151.8042,151
D,05/30/20 19:48,05/30/20,19:48,24.183,13.846,165.091116,151.8250,151
D,05/30/20 20:18,05/30/20,20:18,24.191,13.832,164.948785,151.8458,151
D,05/30/20 20:48,05/30/20,20:48,24.141,13.848,164.985697,151.8667,151
D,05/30/20 21:18,05/30/20,21:18,24.065,13.902,165.394291,151.8875,151
D,05/30/20 21:48,05/30/20,21:48,23.982,13.96,165.826953,151.9083,151
D,05/30/20 22:18,05/30/20,22:18,23.848,14.048,166.45433,151.9292,151
D,05/30/20 22:48,05/30/20,22:48,23.621,14.159,167.056477,151.9500,151
D,05/30/20 23:18,05/30/20,23:18,23.454,14.295,168.131866,151.9708,151
D,05/30/20 23:48,05/30/20,23:48,23.303,14.415,169.061033,151.9917,151
D,05/31/20 0:18,05/31/20,0:18,23.178,14.511,169.785308,152.0125,152
D,05/31/20 0:48,05/31/20,0:48,23.027,14.549,169.743761,152.0333,152
D,05/31/20 1:18,05/31/20,1:18,22.919,14.555,169.466081,152.0542,152
D,05/31/20 1:48,05/31/20,1:48,22.818,14.554,169.129449,152.0750,152
D,05/31/20 2:18,05/31/20,2:18,22.709,14.536,168.570124,152.0958,152
D,05/31/20 2:48,05/31/20,2:48,22.609,14.463,167.404071,152.1167,152
D,05/31/20 3:18,05/31/20,3:18,22.509,14.407,166.437763,152.1375,152
D,05/31/20 3:48,05/31/20,3:48,22.383,14.344,165.311044,152.1583,152
D,05/31/20 4:18,05/31/20,4:18,22.292,14.252,163.964637,152.1792,152
D,05/31/20 4:48,05/31/20,4:48,22.183,14.131,162.23289,152.2000,152
D,05/31/20 5:18,05/31/20,5:18,22.099,14.004,160.515528,152.2208,152
D,05/31/20 5:48,05/31/20,5:48,21.991,13.849,158.409303,152.2417,152
D,05/31/20 6:18,05/31/20,6:18,21.915,13.734,156.863967,152.2625,152
D,05/31/20 6:48,05/31/20,6:48,21.84,13.632,155.473815,152.2833,152
D,05/31/20 7:18,05/31/20,7:18,21.773,13.495,153.712263,152.3042,152
D,05/31/20 7:48,05/31/20,7:48,21.698,13.345,151.783429,152.3250,152
D,05/31/20 8:18,05/31/20,8:18,21.665,13.261,150.731734,152.3458,152
D,05/31/20 8:48,05/31/20,8:48,21.623,12.792,145.282619,152.3667,152
D,05/31/20 9:18,05/31/20,9:18,21.648,12.979,147.477821,152.3875,152
D,05/31/20 9:48,05/31/20,9:48,21.682,12.438,141.423595,152.4083,152
D,05/31/20 10:18,05/31/20,10:18,21.707,12.895,146.690757,152.4292,152
D,05/31/20 10:48,05/31/20,10:48,21.74,13.12,149.345596,152.4500,152
D,05/31/20 11:18,05/31/20,11:18,21.915,13.272,151.587197,152.4708,152
D,05/31/20 11:48,05/31/20,11:48,22.049,13.256,151.795788,152.4917,152
D,05/31/20 12:18,05/31/20,12:18,22.083,13.278,152.147205,152.5125,152
D,05/31/20 12:48,05/31/20,12:48,22.158,13.652,156.658417,152.5333,152
D,05/31/20 13:18,05/31/20,13:18,22.266,13.608,156.477587,152.5542,152
D,05/31/20 13:48,05/31/20,13:48,22.392,13.22,152.383477,152.5750,152
D,05/31/20 14:18,05/31/20,14:18,22.5,13.355,154.257933,152.5958,152
D,05/31/20 14:48,05/31/20,14:48,22.601,13.622,157.645728,152.6167,152
D,05/31/20 15:18,05/31/20,15:18,22.718,13.541,157.058301,152.6375,152
D,05/31/20 15:48,05/31/20,15:48,22.827,14.049,163.288883,152.6583,152
D,05/31/20 16:18,05/31/20,16:18,22.868,14.108,164.102501,152.6792,152
D,05/31/20 16:48,05/31/20,16:48,22.994,14.194,165.498345,152.7000,152
D,05/31/20 17:18,05/31/20,17:18,23.027,14.197,165.636963,152.7208,152
D,05/31/20 17:48,05/31/20,17:48,23.094,14.557,170.052895,152.7417,152
D,05/31/20 18:18,05/31/20,18:18,23.169,14.491,169.522429,152.7625,152
D,05/31/20 18:48,05/31/20,18:48,23.178,14.931,174.699499,152.7833,152
D,05/31/20 19:18,05/31/20,19:18,23.111,15.136,176.873636,152.8042,152
D,05/31/20 19:48,05/31/20,19:48,23.027,4.692,54.74175,152.8250,152
D,05/31/20 20:18,05/31/20,20:18,22.902,8.053,93.732033,152.8458,152
D,05/31/20 20:48,05/31/20,20:48,22.793,10.213,118.627024,152.8667,152
D,05/31/20 21:18,05/31/20,21:18,22.684,11.621,134.701457,152.8875,152
D,05/31/20 21:48,05/31/20,21:48,22.601,12.678,146.720932,152.9083,152
D,05/31/20 22:18,05/31/20,22:18,22.517,13.451,155.417271,152.9292,152
D,05/31/20 22:48,05/31/20,22:48,22.434,14,161.504096,152.9500,152
D,05/31/20 23:18,05/31/20,23:18,22.333,14.367,165.417618,152.9708,152
D,05/31/20 23:48,05/31/20,23:48,22.275,14.636,168.327552,152.9917,152
D,06/01/20 0:18,06/01/20,0:18,22.175,14.33,164.492261,153.0125,153
D,06/01/20 0:48,06/01/20,0:48,22.083,13.675,156.696266,153.0333,153
D,06/01/20 1:18,06/01/20,1:18,22.024,14.064,160.9708,153.0542,153
D,06/01/20 1:48,06/01/20,1:48,21.941,14.317,163.604738,153.0750,153
D,06/01/20 2:18,06/01/20,2:18,21.865,14.47,165.110913,153.0958,153
D,06/01/20 2:48,06/01/20,2:48,21.79,14.521,165.453066,153.1167,153
D,06/01/20 3:18,06/01/20,3:18,21.715,14.554,165.588809,153.1375,153
D,06/01/20 3:48,06/01/20,3:48,21.648,14.571,165.567404,153.1583,153
D,06/01/20 4:18,06/01/20,4:18,21.565,14.568,165.267325,153.1792,153
D,06/01/20 4:48,06/01/20,4:48,21.523,14.483,164.169259,153.2000,153
D,06/01/20 5:18,06/01/20,5:18,21.439,14.376,162.690865,153.2208,153
D,06/01/20 5:48,06/01/20,5:48,21.389,14.207,160.622173,153.2417,153
D,06/01/20 6:18,06/01/20,6:18,21.306,14.082,158.952088,153.2625,153
D,06/01/20 6:48,06/01/20,6:48,21.255,13.661,154.046937,153.2833,153
D,06/01/20 7:18,06/01/20,7:18,21.189,13.264,149.377919,153.3042,153
D,06/01/20 7:48,06/01/20,7:48,21.155,12.986,146.150147,153.3250,153
D,06/01/20 8:18,06/01/20,8:18,21.113,13.042,146.660121,153.3458,153
D,06/01/20 8:48,06/01/20,8:48,21.113,12.976,145.917937,153.3667,153
D,06/01/20 9:18,06/01/20,9:18,21.105,12.887,144.894478,153.3875,153
D,06/01/20 9:48,06/01/20,9:48,21.172,12.84,144.554933,153.4083,153
D,06/01/20 10:18,06/01/20,10:18,21.247,12.912,145.57822,153.4292,153
D,06/01/20 10:48,06/01/20,10:48,21.389,12.9,145.845431,153.4500,153
D,06/01/20 11:18,06/01/20,11:18,21.598,12.797,145.269026,153.4708,153
D,06/01/20 11:48,06/01/20,11:48,21.707,12.393,140.980112,153.4917,153
D,06/01/20 12:18,06/01/20,12:18,21.849,12.957,147.801074,153.5125,153
D,06/01/20 12:48,06/01/20,12:48,22.266,13.413,154.235294,153.5333,153
D,06/01/20 13:18,06/01/20,13:18,22.559,13.529,156.443969,153.5542,153
D,06/01/20 13:48,06/01/20,13:48,22.718,13.907,161.303433,153.5750,153
D,06/01/20 14:18,06/01/20,14:18,22.994,13.876,161.790548,153.5958,153
D,06/01/20 14:48,06/01/20,14:48,23.203,13.914,162.877141,153.6167,153
D,06/01/20 15:18,06/01/20,15:18,23.379,14.041,164.911087,153.6375,153
D,06/01/20 15:48,06/01/20,15:48,23.605,14.196,167.442657,153.6583,153
D,06/01/20 16:18,06/01/20,16:18,23.705,14.199,167.792964,153.6792,153
D,06/01/20 16:48,06/01/20,16:48,24.007,14.374,170.824556,153.7000,153
D,06/01/20 17:18,06/01/20,17:18,24.216,14.773,176.252456,153.7208,153
D,06/01/20 17:48,06/01/20,17:48,24.325,14.535,173.765222,153.7417,153
D,06/01/20 18:18,06/01/20,18:18,24.451,14.844,177.875381,153.7625,153
D,06/01/20 18:48,06/01/20,18:48,24.409,15.211,182.130988,153.7833,153
D,06/01/20 19:18,06/01/20,19:18,24.569,15.118,181.555773,153.8042,153
D,06/01/20 19:48,06/01/20,19:48,24.72,15.018,180.859867,153.8250,153
D,06/01/20 20:18,06/01/20,20:18,24.56,15.265,183.290546,153.8458,153
D,06/01/20 20:48,06/01/20,20:48,24.585,15.037,180.636588,153.8667,153
D,06/01/20 21:18,06/01/20,21:18,24.636,14.79,177.83738,153.8875,153
D,06/01/20 21:48,06/01/20,21:48,24.569,14.656,176.007501,153.9083,153
D,06/01/20 22:18,06/01/20,22:18,24.569,14.168,170.146989,153.9292,153
D,06/01/20 22:48,06/01/20,22:48,24.3,14.88,177.806951,153.9500,153
D,06/01/20 23:18,06/01/20,23:18,24.166,15.329,182.715568,153.9708,153
D,06/01/20 23:48,06/01/20,23:48,24.091,14.829,176.508617,153.9917,153
D,06/02/20 0:18,06/02/20,0:18,23.973,14.395,170.965425,154.0125,154
D,06/02/20 0:48,06/02/20,0:48,23.856,14.359,170.164858,154.0333,154
D,06/02/20 1:18,06/02/20,1:18,23.747,14.299,169.107925,154.0542,154
D,06/02/20 1:48,06/02/20,1:48,23.647,14.426,170.289887,154.0750,154
D,06/02/20 2:18,06/02/20,2:18,23.538,14.496,170.765838,154.0958,154
D,06/02/20 2:48,06/02/20,2:48,23.446,14.542,171.011197,154.1167,154
D,06/02/20 3:18,06/02/20,3:18,23.345,14.533,170.580149,154.1375,154
D,06/02/20 3:48,06/02/20,3:48,23.253,14.507,169.979391,154.1583,154
D,06/02/20 4:18,06/02/20,4:18,23.178,14.454,169.118382,154.1792,154
D,06/02/20 4:48,06/02/20,4:48,23.077,14.411,168.293132,154.2000,154
D,06/02/20 5:18,06/02/20,5:18,23.019,14.315,166.988339,154.2208,154
D,06/02/20 5:48,06/02/20,5:48,22.944,14.111,164.374535,154.2417,154
D,06/02/20 6:18,06/02/20,6:18,22.885,13.915,161.90985,154.2625,154
D,06/02/20 6:48,06/02/20,6:48,22.835,13.685,159.08238,154.2833,154
D,06/02/20 7:18,06/02/20,7:18,22.801,13.391,155.564114,154.3042,154
D,06/02/20 7:48,06/02/20,7:48,22.785,13.296,154.413474,154.3250,154
D,06/02/20 8:18,06/02/20,8:18,22.868,13.194,153.470967,154.3458,154
D,06/02/20 8:48,06/02/20,8:48,22.952,13.11,152.737401,154.3667,154
D,06/02/20 9:18,06/02/20,9:18,23.052,13.321,155.490314,154.3875,154
D,06/02/20 9:48,06/02/20,9:48,23.161,13.02,152.290934,154.4083,154
D,06/02/20 10:18,06/02/20,10:18,23.312,12.735,149.383155,154.4292,154
D,06/02/20 10:48,06/02/20,10:48,23.479,12.723,149.713146,154.4500,154
D,06/02/20 11:18,06/02/20,11:18,23.697,13.094,154.711678,154.4708,154
D,06/02/20 11:48,06/02/20,11:48,23.856,13.171,156.086172,154.4917,154
D,06/02/20 12:18,06/02/20,12:18,24.082,13.069,155.533319,154.5125,154
D,06/02/20 12:48,06/02/20,12:48,24.25,13.251,158.194069,154.5333,154
D,06/02/20 13:18,06/02/20,13:18,24.476,13.504,161.893312,154.5542,154
D,06/02/20 13:48,06/02/20,13:48,24.686,13.419,161.501682,154.5750,154
D,06/02/20 14:18,06/02/20,14:18,24.913,13.675,165.274478,154.5958,154
D,06/02/20 14:48,06/02/20,14:48,25.056,14.21,172.193606,154.6167,154
D,06/02/20 15:18,06/02/20,15:18,25.275,14.483,176.209668,154.6375,154
D,06/02/20 15:48,06/02/20,15:48,25.426,14.798,180.541277,154.6583,154
D,06/02/20 16:18,06/02/20,16:18,25.67,14.547,178.27249,154.6792,154
D,06/02/20 16:48,06/02/20,16:48,25.771,14.975,183.855978,154.7000,154
D,06/02/20 17:18,06/02/20,17:18,25.805,15.295,187.901165,154.7208,154
D,06/02/20 17:48,06/02/20,17:48,25.991,15.447,190.411797,154.7417,154
D,06/02/20 18:18,06/02/20,18:18,26.151,15.303,189.185369,154.7625,154
D,06/02/20 18:48,06/02/20,18:48,26.193,15.417,190.739862,154.7833,154
D,06/02/20 19:18,06/02/20,19:18,26.227,15.526,192.20677,154.8042,154
D,06/02/20 19:48,06/02/20,19:48,26.252,15.696,194.399305,154.8250,154
D,06/02/20 20:18,06/02/20,20:18,26.261,15.6,193.241803,154.8458,154
D,06/02/20 20:48,06/02/20,20:48,26.379,15.491,192.301626,154.8667,154
D,06/02/20 21:18,06/02/20,21:18,26.404,15.574,193.419334,154.8875,154
D,06/02/20 21:48,06/02/20,21:48,26.379,16.099,199.849195,154.9083,154
D,06/02/20 22:18,06/02/20,22:18,26.388,16.118,200.117605,154.9292,154
D,06/02/20 22:48,06/02/20,22:48,26.371,16.128,200.180244,154.9500,154
D,06/02/20 23:18,06/02/20,23:18,26.312,16.212,201.008268,154.9708,154
D,06/02/20 23:48,06/02/20,23:48,26.219,16.344,202.304024,154.9917,154
D,06/03/20 0:18,06/03/20,0:18,26.345,16.234,201.401216,155.0125,155
D,06/03/20 0:48,06/03/20,0:48,26.312,16.153,200.276743,155.0333,155
D,06/03/20 1:18,06/03/20,1:18,26.202,16.208,200.558855,155.0542,155
D,06/03/20 1:48,06/03/20,1:48,26.084,16.294,201.192072,155.0750,155
D,06/03/20 2:18,06/03/20,2:18,25.999,16.511,203.55708,155.0958,155
D,06/03/20 2:48,06/03/20,2:48,25.965,16.549,203.899539,155.1167,155
D,06/03/20 3:18,06/03/20,3:18,25.847,15.799,194.241396,155.1375,155
D,06/03/20 3:48,06/03/20,3:48,25.797,15.409,189.274082,155.1583,155
D,06/03/20 4:18,06/03/20,4:18,25.704,15.255,187.065004,155.1792,155
D,06/03/20 4:48,06/03/20,4:48,25.628,14.335,175.539788,155.2000,155
D,06/03/20 5:18,06/03/20,5:18,25.527,14.032,171.512518,155.2208,155
D,06/03/20 5:48,06/03/20,5:48,25.426,13.98,170.561364,155.2417,155
D,06/03/20 6:18,06/03/20,6:18,25.333,13.983,170.307458,155.2625,155
D,06/03/20 6:48,06/03/20,6:48,25.224,13.653,165.955881,155.2833,155
D,06/03/20 7:18,06/03/20,7:18,25.14,13.313,161.57348,155.3042,155
D,06/03/20 7:48,06/03/20,7:48,25.056,13.111,158.87617,155.3250,155
D,06/03/20 8:18,06/03/20,8:18,24.972,12.87,155.714655,155.3458,155
D,06/03/20 8:48,06/03/20,8:48,24.963,12.978,156.995304,155.3667,155
D,06/03/20 9:18,06/03/20,9:18,25.031,13.105,158.730378,155.3875,155
D,06/03/20 9:48,06/03/20,9:48,25.174,13.061,158.614187,155.4083,155
D,06/03/20 10:18,06/03/20,10:18,25.367,13.187,160.712638,155.4292,155
D,06/03/20 10:48,06/03/20,10:48,25.653,12.975,158.958402,155.4500,155
D,06/03/20 11:18,06/03/20,11:18,25.991,13.149,162.084853,155.4708,155
D,06/03/20 11:48,06/03/20,11:48,26.252,13.277,164.43932,155.4917,155
D,06/03/20 12:18,06/03/20,12:18,26.345,13.315,165.187705,155.5125,155
D,06/03/20 12:48,06/03/20,12:48,26.278,14.236,176.399808,155.5333,155
D,06/03/20 13:18,06/03/20,13:18,26.413,13.74,170.669952,155.5542,155
D,06/03/20 13:48,06/03/20,13:48,26.624,13.683,170.610138,155.5750,155
D,06/03/20 14:18,06/03/20,14:18,26.861,13.939,174.544598,155.5958,155
D,06/03/20 14:48,06/03/20,14:48,27.09,13.824,173.816799,155.6167,155
D,06/03/20 15:18,06/03/20,15:18,27.302,13.857,174.893337,155.6375,155
D,06/03/20 15:48,06/03/20,15:48,27.455,13.735,173.827222,155.6583,155
D,06/03/20 16:18,06/03/20,16:18,27.608,13.627,172.930696,155.6792,155
D,06/03/20 16:48,06/03/20,16:48,27.668,13.858,176.049807,155.7000,155
D,06/03/20 17:18,06/03/20,17:18,27.812,13.8,175.761683,155.7208,155
D,06/03/20 17:48,06/03/20,17:48,27.863,13.886,177.016989,155.7417,155
D,06/03/20 18:18,06/03/20,18:18,27.932,13.755,175.561481,155.7625,155
D,06/03/20 18:48,06/03/20,18:48,27.991,13.978,178.594146,155.7833,155
D,06/03/20 19:18,06/03/20,19:18,28,13.9,177.625837,155.8042,155
D,06/03/20 19:48,06/03/20,19:48,28.017,13.721,175.391161,155.8250,155
D,06/03/20 20:18,06/03/20,20:18,27.966,13.54,172.921387,155.8458,155
D,06/03/20 20:48,06/03/20,20:48,27.94,13.364,170.595128,155.8667,155
D,06/03/20 21:18,06/03/20,21:18,27.932,13.284,169.549888,155.8875,155
D,06/03/20 21:48,06/03/20,21:48,27.889,13.989,178.412199,155.9083,155
D,06/03/20 22:18,06/03/20,22:18,27.889,13.995,178.488721,155.9292,155
D,06/03/20 22:48,06/03/20,22:48,27.795,14.148,180.139611,155.9500,155
D,06/03/20 23:18,06/03/20,23:18,27.693,14.169,180.080661,155.9708,155
D,06/03/20 23:48,06/03/20,23:48,27.557,14.186,179.861337,155.9917,155
D,06/04/20 0:18,06/04/20,0:18,27.404,14.139,178.777582,156.0125,156
D,06/04/20 0:48,06/04/20,0:48,27.234,14.136,178.198119,156.0333,156
D,06/04/20 1:18,06/04/20,1:18,27.073,14.188,178.33928,156.0542,156
D,06/04/20 1:48,06/04/20,1:48,26.912,14.175,177.662378,156.0750,156
D,06/04/20 2:18,06/04/20,2:18,26.802,14.168,177.2242,156.0958,156
D,06/04/20 2:48,06/04/20,2:48,26.658,14.149,176.528651,156.1167,156
D,06/04/20 3:18,06/04/20,3:18,26.557,14.096,175.547629,156.1375,156
D,06/04/20 3:48,06/04/20,3:48,26.455,14.047,174.615728,156.1583,156
D,06/04/20 4:18,06/04/20,4:18,26.379,13.959,173.283739,156.1792,156
D,06/04/20 4:48,06/04/20,4:48,26.295,13.873,171.954731,156.2000,156
D,06/04/20 5:18,06/04/20,5:18,26.227,13.738,170.071919,156.2208,156
D,06/04/20 5:48,06/04/20,5:48,26.134,13.585,167.894602,156.2417,156
D,06/04/20 6:18,06/04/20,6:18,26.05,13.517,166.799764,156.2625,156
D,06/04/20 6:48,06/04/20,6:48,25.999,13.386,165.030287,156.2833,156
D,06/04/20 7:18,06/04/20,7:18,25.949,13.17,162.219829,156.3042,156
D,06/04/20 7:48,06/04/20,7:48,25.906,12.977,159.717622,156.3250,156
D,06/04/20 8:18,06/04/20,8:18,25.898,12.876,158.451476,156.3458,156
D,06/04/20 8:48,06/04/20,8:48,25.949,12.747,157.009579,156.3667,156
D,06/04/20 9:18,06/04/20,9:18,26.067,12.816,158.198241,156.3875,156
D,06/04/20 9:48,06/04/20,9:48,26.21,13.54,167.569134,156.4083,156
D,06/04/20 10:18,06/04/20,10:18,26.354,14.324,177.734418,156.4292,156
D,06/04/20 10:48,06/04/20,10:48,26.379,13.966,173.370635,156.4500,156
D,06/04/20 11:18,06/04/20,11:18,26.684,13.945,174.064924,156.4708,156
D,06/04/20 11:48,06/04/20,11:48,26.904,13.975,175.130532,156.4917,156
D,06/04/20 12:18,06/04/20,12:18,27.065,14.06,176.705038,156.5125,156
D,06/04/20 12:48,06/04/20,12:48,27.294,13.923,175.701246,156.5333,156
D,06/04/20 13:18,06/04/20,13:18,27.515,13.926,176.432914,156.5542,156
D,06/04/20 13:48,06/04/20,13:48,27.71,14.028,178.34246,156.5750,156
D,06/04/20 14:18,06/04/20,14:18,27.915,14.093,179.821388,156.5958,156
D,06/04/20 14:48,06/04/20,14:48,28.076,14.258,182.445686,156.6167,156
D,06/04/20 15:18,06/04/20,15:18,28.324,14.176,182.192,156.6375,156
D,06/04/20 15:48,06/04/20,15:48,28.409,14.044,180.765881,156.6583,156
D,06/04/20 16:18,06/04/20,16:18,28.597,14.116,182.294078,156.6792,156
D,06/04/20 16:48,06/04/20,16:48,28.777,14.142,183.207299,156.7000,156
D,06/04/20 17:18,06/04/20,17:18,28.871,14.254,184.962401,156.7208,156
D,06/04/20 17:48,06/04/20,17:48,28.914,14.439,187.503985,156.7417,156
D,06/04/20 18:18,06/04/20,18:18,29.025,14.443,187.92013,156.7625,156
D,06/04/20 18:48,06/04/20,18:48,29.102,14.394,187.534492,156.7833,156
D,06/04/20 19:18,06/04/20,19:18,29.111,14.597,190.209176,156.8042,156
D,06/04/20 19:48,06/04/20,19:48,29.085,14.617,190.383396,156.8250,156
D,06/04/20 20:18,06/04/20,20:18,29.085,14.781,192.519462,156.8458,156
D,06/04/20 20:48,06/04/20,20:48,29.042,14.862,193.42922,156.8667,156
D,06/04/20 21:18,06/04/20,21:18,29.034,14.969,194.794613,156.8875,156
D,06/04/20 21:48,06/04/20,21:48,29.171,15.044,196.239139,156.9083,156
D,06/04/20 22:18,06/04/20,22:18,29.111,15.024,195.773286,156.9292,156
D,06/04/20 22:48,06/04/20,22:48,28.905,14.932,193.875533,156.9500,156
D,06/04/20 23:18,06/04/20,23:18,28.768,14.796,191.649541,156.9708,156
D,06/04/20 23:48,06/04/20,23:48,28.58,14.756,190.502163,156.9917,156
D,06/05/20 0:18,06/05/20,0:18,28.409,14.719,189.454073,157.0125,157
D,06/05/20 0:48,06/05/20,0:48,28.256,14.646,188.00703,157.0333,157
D,06/05/20 1:18,06/05/20,1:18,28.111,14.656,187.654524,157.0542,157
D,06/05/20 1:48,06/05/20,1:48,27.991,14.558,186.004691,157.0750,157
D,06/05/20 2:18,06/05/20,2:18,27.863,14.555,185.545318,157.0958,157
D,06/05/20 2:48,06/05/20,2:48,27.753,14.523,184.776554,157.1167,157
D,06/05/20 3:18,06/05/20,3:18,27.651,14.496,184.099235,157.1375,157
D,06/05/20 3:48,06/05/20,3:48,27.54,14.424,182.823573,157.1583,157
D,06/05/20 4:18,06/05/20,4:18,27.438,14.339,181.416354,157.1792,157
D,06/05/20 4:48,06/05/20,4:48,27.328,14.14,178.548009,157.2000,157
D,06/05/20 5:18,06/05/20,5:18,27.226,13.98,176.206395,157.2208,157
D,06/05/20 5:48,06/05/20,5:48,27.099,13.949,175.416754,157.2417,157
D,06/05/20 6:18,06/05/20,6:18,26.972,13.886,174.227616,157.2625,157
D,06/05/20 6:48,06/05/20,6:48,26.887,13.701,171.644463,157.2833,157
D,06/05/20 7:18,06/05/20,7:18,26.819,13.385,167.480991,157.3042,157
D,06/05/20 7:48,06/05/20,7:48,26.751,13.132,164.114576,157.3250,157
D,06/05/20 8:18,06/05/20,8:18,26.743,13.026,162.766441,157.3458,157
D,06/05/20 8:48,06/05/20,8:48,26.777,12.969,162.153305,157.3667,157
D,06/05/20 9:18,06/05/20,9:18,26.887,12.95,162.236026,157.3875,157
D,06/05/20 9:48,06/05/20,9:48,26.997,12.937,162.393284,157.4083,157
D,06/05/20 10:18,06/05/20,10:18,27.09,12.845,161.50729,157.4292,157
D,06/05/20 10:48,06/05/20,10:48,27.243,12.836,161.836369,157.4500,157
D,06/05/20 11:18,06/05/20,11:18,27.396,12.844,162.380066,157.4708,157
D,06/05/20 11:48,06/05/20,11:48,27.566,12.881,163.341667,157.4917,157
D,06/05/20 12:18,06/05/20,12:18,27.778,12.959,164.950897,157.5125,157
D,06/05/20 12:48,06/05/20,12:48,28.017,13.566,173.409846,157.5333,157
D,06/05/20 13:18,06/05/20,13:18,28.196,14.19,181.960777,157.5542,157
D,06/05/20 13:48,06/05/20,13:48,28.358,14.647,188.358135,157.5750,157
D,06/05/20 14:18,06/05/20,14:18,28.666,14.624,189.083231,157.5958,157
D,06/05/20 14:48,06/05/20,14:48,28.914,14.792,192.088022,157.6167,157
D,06/05/20 15:18,06/05/20,15:18,28.914,14.876,193.178841,157.6375,157
D,06/05/20 15:48,06/05/20,15:48,29.171,15.03,196.056518,157.6583,157
D,06/05/20 16:18,06/05/20,16:18,29.36,15.115,197.815263,157.6792,157
D,06/05/20 16:48,06/05/20,16:48,29.48,3.723,48.825927,157.7000,157
D,06/05/20 17:18,06/05/20,17:18,29.575,5.969,78.41068,157.7208,157
D,06/05/20 17:48,06/05/20,17:48,29.712,7.589,99.928543,157.7417,157
