DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,10:48:52 AM,F10,,0.00000 °,0.00000 °,731.6,278.7,262.8,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.62,2.75,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.011,0.008,0.07
6/5/2020,10:48:52 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.8,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.63,2.77,-0.32,-0.32,195.1,15.21,9.24,-199.5,0.012,0.008,0.081
6/5/2020,10:48:52 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.8,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.63,2.77,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.012,0.009,0.091
6/5/2020,10:48:52 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.8,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.64,2.82,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.014,0.01,0.102
6/5/2020,10:48:53 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.8,0.12,261.1,171,82.7,3587.8,-3.7,-3.7,0.64,2.8,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.015,0.01,0.106
6/5/2020,10:48:53 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.8,0.12,261.1,171,82.7,3587.8,-3.7,-3.7,0.63,2.76,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.015,0.011,0.116
6/5/2020,10:48:53 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.62,2.75,-0.32,-0.32,195.1,15.22,9.24,-199.5,0.017,0.012,0.155
6/5/2020,10:48:53 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.1,171,82.7,3588,-3.7,-3.7,0.62,2.74,-0.31,-0.31,195.1,15.22,9.24,-199.5,0.018,0.013,0.177
6/5/2020,10:48:54 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.1,171,82.7,3588.1,-3.7,-3.7,0.63,2.77,-0.31,-0.31,195.1,15.22,9.24,-199.5,0.02,0.014,0.207
6/5/2020,10:48:54 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.2,171,82.7,3588.2,-3.7,-3.7,0.64,2.8,-0.31,-0.31,195.1,15.22,9.24,-199.5,0.024,0.017,0.251
6/5/2020,10:48:54 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.2,171,82.7,3588.3,-3.7,-3.7,0.64,2.81,-0.3,-0.31,195.1,15.22,9.24,-199.5,0.026,0.018,0.268
6/5/2020,10:48:54 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.2,171,82.7,3588.5,-3.7,-3.7,0.66,2.9,-0.3,-0.31,195.1,15.23,9.24,-199.5,0.028,0.02,0.277
6/5/2020,10:48:55 AM,F10,,0.00000 °,0.00000 °,731.7,278.7,262.9,0.12,261.2,171,82.7,3588.6,-3.7,-3.7,0.67,2.92,-0.3,-0.31,195.1,15.23,9.24,-199.5,0.03,0.021,0.285
6/5/2020,10:48:55 AM,F10,,0.00000 °,0.00000 °,731.6,278.6,262.9,0.12,261.2,171,82.6,3588.7,-3.7,-3.7,0.67,2.92,-0.3,-0.31,195.1,15.23,9.24,-199.4,0.034,0.024,0.297
6/5/2020,10:48:55 AM,F10,,0.00000 °,0.00000 °,731.6,278.6,262.9,0.12,261.2,171,82.6,3588.9,-3.7,-3.7,0.67,2.94,-0.31,-0.31,195.1,15.23,9.24,-199.4,0.036,0.026,0.299
6/5/2020,10:48:55 AM,F10,,0.00000 °,0.00000 °,731.6,278.6,262.9,0.12,261.2,171,82.6,3589,-3.7,-3.7,0.68,2.98,-0.31,-0.31,195.1,15.23,9.24,-199.4,0.039,0.027,0.303
6/5/2020,10:48:56 AM,F10,,0.00000 °,0.00000 °,731.6,278.6,262.9,0.12,261.2,171,82.6,3589.1,-3.7,-3.7,0.69,2.99,-0.3,-0.31,195.1,15.23,9.24,-199.4,0.043,0.03,0.311
6/5/2020,10:48:56 AM,F10,,0.00000 °,0.00000 °,731.7,278.6,262.9,0.12,261.3,171,82.6,3589.4,-3.7,-3.7,0.68,2.98,-0.3,-0.31,195.1,15.23,9.24,-199.4,0.045,0.032,0.317
6/5/2020,10:48:56 AM,F10,,0.00000 °,0.00000 °,731.7,278.6,263,0.12,261.3,171,82.6,3589.6,-3.7,-3.7,0.69,3,-0.3,-0.31,195.1,15.23,9.24,-199.3,0.048,0.034,0.321
6/5/2020,10:48:56 AM,F10,,0.00000 °,0.00000 °,731.7,278.6,262.9,0.12,261.3,171,82.6,3590,-3.7,-3.7,0.71,3.08,-0.3,-0.31,195.1,15.23,9.24,-199.3,0.052,0.037,0.328
6/5/2020,10:48:57 AM,F10,,0.00000 °,0.00000 °,731.7,278.5,262.9,0.12,261.3,171,82.6,3590.4,-3.7,-3.7,0.71,3.08,-0.3,-0.31,195.1,15.23,9.24,-199.3,0.055,0.039,0.334
6/5/2020,10:48:57 AM,F10,,0.00000 °,0.00000 °,731.6,278.5,262.9,0.12,261.3,171,82.6,3590.7,-3.7,-3.7,0.71,3.11,-0.3,-0.31,195.1,15.23,9.24,-199.3,0.057,0.04,0.337
6/5/2020,10:48:57 AM,F10,,0.00000 °,0.00000 °,731.6,278.5,262.9,0.12,261.3,171,82.6,3590.9,-3.7,-3.7,0.71,3.1,-0.31,-0.31,195.1,15.23,9.24,-199.2,0.06,0.042,0.348
6/5/2020,10:48:57 AM,F10,,0.00000 °,0.00000 °,731.6,278.4,262.9,0.12,261.3,171,82.5,3591.3,-3.7,-3.7,0.73,3.17,-0.31,-0.31,195.1,15.23,9.24,-199.2,0.065,0.046,0.373
6/5/2020,10:48:58 AM,F10,,0.00000 °,0.00000 °,731.6,278.4,262.9,0.12,261.3,171,82.5,3591.8,-3.7,-3.7,0.74,3.2,-0.31,-0.31,195,15.23,9.24,-199.2,0.067,0.048,0.383
6/5/2020,10:48:58 AM,F10,,0.00000 °,0.00000 °,731.6,278.4,262.9,0.12,261.3,171,82.5,3592.3,-3.7,-3.7,0.74,3.19,-0.31,-0.31,195,15.23,9.24,-199.2,0.07,0.05,0.393
6/5/2020,10:48:58 AM,F10,,0.00000 °,0.00000 °,731.6,278.3,262.9,0.12,261.3,171,82.5,3592.9,-3.7,-3.7,0.74,3.21,-0.31,-0.31,195,15.23,9.24,-199.1,0.076,0.054,0.419
6/5/2020,10:48:58 AM,F10,,0.00000 °,0.00000 °,731.6,278.3,262.9,0.12,261.3,171,82.5,3593.4,-3.7,-3.7,0.76,3.3,-0.31,-0.31,194.9,15.23,9.23,-199.1,0.079,0.056,0.428
6/5/2020,10:48:59 AM,F10,,0.00000 °,0.00000 °,731.6,278.2,262.9,0.12,261.3,171,82.5,3593.9,-3.7,-3.7,0.77,3.32,-0.31,-0.31,194.9,15.23,9.23,-199.1,0.083,0.058,0.443
6/5/2020,10:48:59 AM,F10,,0.00000 °,0.00000 °,731.6,278.2,262.9,0.12,261.3,171,82.5,3594.5,-3.7,-3.7,0.77,3.34,-0.3,-0.31,194.8,15.23,9.23,-199,0.089,0.063,0.473
6/5/2020,10:48:59 AM,F10,,0.00000 °,0.00000 °,731.6,278.2,262.9,0.12,261.3,171,82.5,3594.9,-3.7,-3.7,0.78,3.35,-0.29,-0.3,194.8,15.23,9.23,-199,0.093,0.065,0.484
6/5/2020,10:48:59 AM,F10,,0.00000 °,0.00000 °,731.6,278.1,262.9,0.12,261.3,171,82.4,3595.6,-3.7,-3.7,0.81,3.47,-0.29,-0.3,194.7,15.22,9.23,-198.9,0.096,0.068,0.492
6/5/2020,10:49:00 AM,F10,,0.00000 °,0.00000 °,731.6,278.1,262.9,0.12,261.3,171,82.4,3596.2,-3.7,-3.7,0.82,3.52,-0.28,-0.29,194.7,15.22,9.23,-198.9,0.104,0.073,0.509
6/5/2020,10:49:00 AM,F10,,0.00000 °,0.00000 °,731.6,278,262.9,0.12,261.3,171,82.4,3596.9,-3.7,-3.7,0.83,3.57,-0.28,-0.29,194.6,15.22,9.23,-198.8,0.107,0.076,0.514
6/5/2020,10:49:00 AM,F10,,0.00000 °,0.00000 °,731.6,278,262.9,0.12,261.3,171,82.4,3597.5,-3.7,-3.7,0.85,3.63,-0.27,-0.29,194.5,15.21,9.23,-198.8,0.111,0.078,0.515
6/5/2020,10:49:00 AM,F10,,0.00000 °,0.00000 °,731.6,277.9,262.9,0.12,261.3,171,82.4,3598.2,-3.7,-3.7,0.89,3.78,-0.27,-0.29,194.4,15.21,9.23,-198.7,0.115,0.081,0.519
6/5/2020,10:49:01 AM,F10,,0.00000 °,0.00000 °,731.6,277.9,262.9,0.12,261.3,171,82.4,3598.7,-3.7,-3.7,0.9,3.84,-0.27,-0.29,194.3,15.2,9.23,-198.7,0.122,0.086,0.535
6/5/2020,10:49:01 AM,F10,,0.00000 °,0.00000 °,731.7,277.8,262.9,0.12,261.3,171,82.3,3599.3,-3.7,-3.7,0.93,3.94,-0.27,-0.28,194.2,15.2,9.23,-198.7,0.126,0.089,0.543
6/5/2020,10:49:01 AM,F10,,0.00000 °,0.00000 °,731.7,277.8,262.9,0.12,261.3,171,82.3,3600.1,-3.7,-3.7,0.95,4.04,-0.26,-0.28,194.1,15.19,9.23,-198.6,0.134,0.095,0.575
6/5/2020,10:49:01 AM,F10,,0.00000 °,0.00000 °,731.7,277.7,262.9,0.12,261.3,171,82.3,3600.5,-3.7,-3.7,1.8,7.41,-0.26,-0.28,194,15.19,9.23,-198.5,0.139,0.098,0.59
6/5/2020,10:49:02 AM,F10,,0.00000 °,0.00000 °,731.7,277.7,262.9,0.12,261.3,171,82.3,3601.3,-3.7,-3.7,3.72,14.96,-0.26,-0.28,193.9,15.18,9.23,-198.5,0.143,0.101,0.604
6/5/2020,10:49:02 AM,F10,,0.00000 °,0.00000 °,731.7,277.6,262.9,0.12,261.3,171,82.3,3602,-3.7,-3.7,4.68,18.75,-0.25,-0.27,193.8,15.17,9.23,-198.5,0.148,0.104,0.619
6/5/2020,10:49:02 AM,F10,,0.00000 °,0.00000 °,731.7,277.5,262.9,0.12,261.3,171,82.2,3603,-3.6,-3.6,2.58,10.48,-0.24,-0.27,193.7,15.17,9.22,-198.4,0.157,0.111,0.652
6/5/2020,10:49:02 AM,F10,,0.00000 °,0.00000 °,731.7,277.5,262.9,0.12,261.3,171,82.2,3604,-3.6,-3.6,2.73,11.06,-0.24,-0.27,188.7,14.78,9.22,-198.4,0.162,0.114,0.668
6/5/2020,10:49:03 AM,F10,,0.00000 °,0.00000 °,731.7,277.4,262.9,0.12,261.3,171,82.2,3605,-3.6,-3.6,2.15,8.75,-0.24,-0.27,188.1,14.74,9.22,-198.4,0.167,0.118,0.68
6/5/2020,10:49:03 AM,F10,,0.00000 °,0.00000 °,731.7,277.3,262.9,0.12,261.3,171,82.2,3606.2,-3.6,-3.6,3.01,12.18,-0.24,-0.27,188.2,14.75,9.22,-198.4,0.177,0.125,0.698
6/5/2020,10:49:03 AM,F10,,0.00000 °,0.00000 °,731.7,277.2,262.9,0.12,261.3,171,82.1,3607.2,-3.6,-3.6,2.12,8.66,-0.24,-0.26,188.3,14.76,9.22,-198.4,0.182,0.128,0.704
6/5/2020,10:49:03 AM,F10,,0.00000 °,0.00000 °,731.7,277.2,262.9,0.12,261.3,171,82.1,3607.8,-3.6,-3.6,2.17,8.84,-0.23,-0.26,187.8,14.72,9.22,-198.4,0.187,0.132,0.71
6/5/2020,10:49:04 AM,F10,,0.00000 °,0.00000 °,731.7,277.1,262.8,0.12,261.3,171,82.1,3608.8,-3.6,-3.6,1.94,7.94,-0.23,-0.26,188.1,14.75,9.22,-198.4,0.192,0.136,0.72
6/5/2020,10:49:04 AM,F10,,0.00000 °,0.00000 °,731.8,277,262.8,0.12,261.3,171,82.1,3610,-3.6,-3.6,9,35.82,-0.23,-0.26,188,14.75,9.23,-198.4,0.203,0.143,0.74
6/5/2020,10:49:04 AM,F10,,0.00000 °,0.00000 °,731.8,276.9,262.8,0.12,261.3,171,82,3611,-3.6,-3.6,3.99,16.05,-0.22,-0.25,186.8,14.65,9.23,-198.5,0.208,0.147,0.749
6/5/2020,10:49:04 AM,F10,,0.00000 °,0.00000 °,731.8,276.8,262.8,0.12,261.3,171,82,3612.1,-3.6,-3.6,3.27,13.18,-0.22,-0.25,187.1,14.68,9.23,-198.5,0.214,0.151,0.76
6/5/2020,10:49:05 AM,F10,,0.00000 °,0.00000 °,731.8,276.8,262.8,0.12,261.3,171,82,3613.2,-3.6,-3.6,3.27,13.18,-0.21,-0.25,187.1,14.69,9.23,-198.5,0.225,0.159,0.78
6/5/2020,10:49:05 AM,F10,,0.00000 °,0.00000 °,731.7,276.7,262.8,0.12,261.3,171,82,3614.3,-3.6,-3.6,3.27,13.18,-0.21,-0.25,187.9,14.75,9.23,-198.5,0.231,0.163,0.792
6/5/2020,10:49:05 AM,F10,,0.00000 °,0.00000 °,731.7,276.6,262.8,0.12,261.3,171,82,3615.5,-3.6,-3.6,3.27,13.18,-0.21,-0.25,188.4,14.79,9.23,-198.5,0.236,0.167,0.802
6/5/2020,10:49:05 AM,F10,,0.00000 °,0.00000 °,731.7,276.5,262.7,0.12,261.3,171,81.9,3616,-3.6,-3.6,3.29,13.28,-0.2,-0.24,188.3,14.79,9.23,-198.5,0.248,0.175,0.831
6/5/2020,10:49:06 AM,F10,,0.00000 °,0.00000 °,731.7,276.5,262.7,0.12,261.3,171,81.9,3617.2,-3.6,-3.6,3.34,13.49,-0.2,-0.24,188.3,14.8,9.23,-198.5,0.254,0.18,0.845
6/5/2020,10:49:06 AM,F10,,0.00000 °,0.00000 °,731.6,276.4,262.7,0.12,261.2,171,81.9,3618.3,-3.6,-3.6,3.34,13.49,-0.2,-0.24,188.6,14.82,9.23,-198.5,0.261,0.184,0.857
6/5/2020,10:49:06 AM,F10,,0.00000 °,0.00000 °,731.6,276.3,262.7,0.12,261.2,171,81.9,3619.4,-3.6,-3.6,3.39,13.67,-0.19,-0.24,188.9,14.85,9.23,-198.5,1.279,0.902,0.879
6/5/2020,10:49:06 AM,F10,,0.00000 °,0.00000 °,731.6,276.2,262.7,0.12,261.2,171,81.8,3620.6,-3.6,-3.6,3.55,14.3,-0.19,-0.23,189.2,14.88,9.23,-198.6,1.28,0.903,0.886
6/5/2020,10:49:07 AM,F10,,0.00000 °,0.00000 °,731.6,276.1,262.7,0.12,261.2,171,81.8,3621.6,-3.6,-3.6,2.98,12.06,-0.19,-0.23,189.5,14.9,9.23,-198.6,1.265,0.893,0.888
6/5/2020,10:49:07 AM,F10,,0.00000 °,0.00000 °,731.7,276,262.7,0.12,261.3,171,81.8,3622.7,-3.6,-3.6,4,16.08,-0.19,-0.23,189.7,14.92,9.23,-198.6,1.293,0.912,0.894
6/5/2020,10:49:07 AM,F10,,0.00000 °,0.00000 °,731.7,276,262.7,0.12,261.3,171,81.8,3623.7,-3.6,-3.6,3.47,13.98,-0.18,-0.22,190.1,14.95,9.23,-198.6,1.347,0.95,0.915
6/5/2020,10:49:07 AM,F10,,0.00000 °,0.00000 °,731.7,275.9,262.7,0.12,261.3,171,81.7,3624.2,-3.6,-3.6,3.06,12.37,-0.17,-0.22,190.5,14.99,9.23,-198.7,1.347,0.951,0.925
6/5/2020,10:49:08 AM,F10,,0.00000 °,0.00000 °,731.7,275.8,262.7,0.12,261.3,171,81.7,3625.3,-3.6,-3.6,4.51,18.09,-0.17,-0.22,190.9,15.03,9.23,-198.7,1.369,0.966,0.936
6/5/2020,10:49:08 AM,F10,,0.00000 °,0.00000 °,731.6,275.7,262.7,0.12,261.2,171,81.7,3626.5,-3.6,-3.6,4.4,17.64,-0.17,-0.22,191.4,15.07,9.23,-198.7,1.39,0.981,0.957
6/5/2020,10:49:08 AM,F10,,0.00000 °,0.00000 °,731.6,275.7,262.6,0.12,261.2,171,81.7,3627.8,-3.6,-3.5,3.5,14.12,-0.16,-0.22,191.8,15.1,9.23,-198.8,1.403,0.99,0.966
6/5/2020,10:49:08 AM,F10,,0.00000 °,0.00000 °,731.6,275.6,262.6,0.12,261.2,171,81.6,3629,-3.6,-3.5,3.91,15.74,-0.16,-0.22,192.2,15.14,9.23,-198.8,1.401,0.989,0.972
6/5/2020,10:49:09 AM,F10,,0.00000 °,0.00000 °,731.6,275.5,262.6,0.12,261.3,171,81.6,3630.2,-3.5,-3.5,4.48,17.96,-0.16,-0.22,192.4,15.16,9.23,-198.8,1.431,1.01,0.988
6/5/2020,10:49:09 AM,F10,,0.00000 °,0.00000 °,731.7,275.4,262.6,0.12,261.3,171,81.6,3631.2,-3.5,-3.5,5.53,22.13,-0.16,-0.22,192.7,15.19,9.24,-198.9,1.451,1.024,0.998
6/5/2020,10:49:09 AM,F10,,0.00000 °,0.00000 °,731.7,275.3,262.7,0.12,261.3,171,81.5,3632.4,-3.5,-3.5,5.42,21.68,-0.15,-0.21,192.9,15.21,9.24,-199,1.463,1.032,1.007
6/5/2020,10:49:09 AM,F10,,0.00000 °,0.00000 °,731.7,275.3,262.7,0.12,261.3,171,81.5,3632.9,-3.5,-3.5,3.3,13.3,-0.14,-0.2,193,15.22,9.24,-199,1.463,1.032,1.021
6/5/2020,10:49:10 AM,F10,,0.00000 °,0.00000 °,731.7,275.2,262.7,0.12,261.3,171,81.5,3634.2,-3.5,-3.5,3.91,15.73,-0.15,-0.21,193.1,15.24,9.24,-199,1.472,1.039,1.044
6/5/2020,10:49:10 AM,F10,,0.00000 °,0.00000 °,731.6,275.1,262.7,0.12,261.4,171,81.4,3635.6,-3.5,-3.5,3.91,15.73,-0.14,-0.2,193.3,15.26,9.24,-199.1,1.482,1.045,1.051
6/5/2020,10:49:10 AM,F10,,0.00000 °,0.00000 °,731.6,275,262.8,0.12,261.4,171,81.4,3636.8,-3.5,-3.5,3.91,15.73,-0.13,-0.2,193.4,15.27,9.24,-199.2,1.49,1.051,1.06
6/5/2020,10:49:10 AM,F10,,0.00000 °,0.00000 °,731.6,274.9,268.8,0.13,268.2,175,79.1,3638.1,-3.2,-3.2,3.91,15.73,-0.12,-0.19,193.6,15.29,9.24,-199.2,1.506,1.063,1.081
6/5/2020,10:49:11 AM,F10,,0.00000 °,0.00000 °,731.6,274.8,270,0.13,269.5,175,78.7,3639.3,-3.1,-3.1,4.46,17.89,-0.12,-0.19,193.6,15.3,9.24,-199.2,1.514,1.068,1.085
6/5/2020,10:49:11 AM,F10,,0.00000 °,0.00000 °,731.6,274.7,270.9,0.13,270.5,176,78.3,3640.5,-3,-3,2.75,11.14,-0.12,-0.19,193.8,15.66,9.25,-199.3,1.521,1.073,1.089
6/5/2020,10:49:11 AM,F10,,0.00000 °,0.00000 °,731.6,274.6,271.1,0.13,270.8,176,78.2,3641.7,-3,-3,5.73,22.91,-0.11,-0.18,199.9,16.23,9.25,-199.3,1.532,1.08,1.097
6/5/2020,10:49:11 AM,F10,,0.00000 °,0.00000 °,731.6,274.6,271,0.13,270.6,176,78.3,3642.3,-3,-3,3.32,13.39,-0.11,-0.18,199.8,16.28,9.26,-199.3,1.537,1.084,1.104
6/5/2020,10:49:12 AM,F10,,0.00000 °,0.00000 °,731.6,274.5,270.7,0.13,270.3,176,78.3,3643.4,-3,-3,2.86,11.57,-0.1,-0.18,200.2,16.34,9.26,-199.3,1.541,1.087,1.106
6/5/2020,10:49:12 AM,F10,,0.00000 °,0.00000 °,731.6,274.4,270.4,0.13,270,176,78.4,3644.6,-3.1,-3,4.77,19.1,-0.1,-0.18,200.7,16.36,9.26,-199.4,1.55,1.093,1.117
6/5/2020,10:49:12 AM,F10,,0.00000 °,0.00000 °,731.6,274.3,270.3,0.13,269.9,176,78.3,3645.6,-3,-3,5.81,23.22,-0.09,-0.17,200.1,16.3,9.26,-199.4,1.554,1.096,1.129
6/5/2020,10:49:12 AM,F10,,0.00000 °,0.00000 °,731.6,274.2,270.6,0.13,270.2,176,78.2,3647.2,-3,-3,4.2,16.86,-0.09,-0.17,199.9,16.28,9.26,-199.4,1.558,1.099,1.134
6/5/2020,10:49:13 AM,F10,,0.00000 °,0.00000 °,731.6,274,270.9,0.13,270.5,176,78.1,3649.1,-3,-3,3.31,13.37,-0.09,-0.17,199.4,16.25,9.26,-199.4,1.562,1.102,1.141
6/5/2020,10:49:13 AM,F10,,0.00000 °,0.00000 °,731.8,273.9,271,0.13,270.7,176,78,3651.1,-3,-3,3.5,14.11,-0.08,-0.16,200.6,16.37,9.26,-199.4,1.572,1.109,1.154
6/5/2020,10:49:13 AM,F10,,0.00000 °,0.00000 °,731.8,273.7,271,0.13,270.7,176,78,3653.1,-3,-3,4.49,18,-0.08,-0.16,201.3,16.43,9.26,-199.3,1.577,1.112,1.156
6/5/2020,10:49:13 AM,F10,,0.00000 °,0.00000 °,731.8,273.5,270.8,0.13,270.6,176,77.9,3655.9,-3,-3,5.18,20.73,-0.07,-0.16,200.5,16.39,9.26,-199.3,1.585,1.118,1.162
6/5/2020,10:53:00 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.26,1.32,-0.29,-0.3,163,12.71,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:00 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.26,1.32,-0.29,-0.3,163,12.71,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:00 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.26,1.3,-0.29,-0.3,163.2,12.72,9.18,-195.8,0.005,0.004,0.005
6/5/2020,10:53:00 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.25,1.28,-0.28,-0.29,163.9,12.78,9.18,-195.8,0.005,0.004,0.005
6/5/2020,10:53:01 AM,F10,,0.00000 °,0.00000 °,731.8,278,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.25,1.28,-0.3,-0.3,164.4,12.81,9.18,-195.8,0.005,0.004,0.007
6/5/2020,10:53:01 AM,F10,,0.00000 °,0.00000 °,731.8,278,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.25,1.25,-0.3,-0.31,164.4,12.81,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:01 AM,F10,,0.00000 °,0.00000 °,731.8,278,262,0.12,260.3,170,82.8,3596.6,-3.7,-3.7,0.25,1.26,-0.31,-0.31,164.4,12.82,9.18,-195.8,0.005,0.004,0.005
6/5/2020,10:53:01 AM,F10,,0.00000 °,0.00000 °,731.8,278,262,0.12,260.3,170,82.8,3596.6,-3.7,-3.7,0.25,1.26,-0.3,-0.31,164.6,12.83,9.18,-195.8,0.005,0.004,0.005
6/5/2020,10:53:02 AM,F10,,0.00000 °,0.00000 °,731.8,278,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.24,1.25,-0.31,-0.31,164.7,12.84,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:02 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.24,1.22,-0.32,-0.32,165.2,12.88,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:02 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.24,1.22,-0.32,-0.32,165.2,12.88,9.18,-195.8,0.005,0.004,0.004
6/5/2020,10:53:02 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.5,-3.7,-3.7,0.23,1.2,-0.32,-0.32,165.5,12.9,9.18,-195.8,0.005,0.004,0.006
6/5/2020,10:53:03 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.23,1.2,-0.33,-0.32,165.7,12.92,9.18,-195.8,0.005,0.004,0.005
6/5/2020,10:53:03 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.23,1.2,-0.34,-0.33,166.2,12.96,9.18,-195.8,0.006,0.004,0.006
6/5/2020,10:53:03 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.23,1.2,-0.34,-0.33,166.2,12.96,9.18,-195.8,0.006,0.004,0.006
6/5/2020,10:53:03 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.3,-3.7,-3.7,0.23,1.2,-0.34,-0.33,166.5,12.98,9.18,-195.8,0.006,0.004,0.004
6/5/2020,10:53:04 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.2,-3.7,-3.7,0.23,1.18,-0.34,-0.33,166.6,12.99,9.18,-195.8,0.006,0.004,0.018
6/5/2020,10:53:04 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.2,-3.7,-3.7,0.23,1.19,-0.34,-0.33,166.9,13.01,9.18,-195.8,0.006,0.004,0.018
6/5/2020,10:53:04 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.2,-3.7,-3.7,0.23,1.2,-0.34,-0.33,167.1,13.02,9.18,-195.8,0.006,0.004,0.025
6/5/2020,10:53:04 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.2,-3.7,-3.7,0.23,1.19,-0.34,-0.33,167.3,13.04,9.18,-195.8,0.006,0.004,0.036
6/5/2020,10:53:05 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.1,-3.7,-3.7,0.23,1.18,-0.34,-0.33,167.6,13.06,9.18,-195.8,0.007,0.005,0.064
6/5/2020,10:53:05 AM,F10,,0.00000 °,0.00000 °,731.8,278.1,262,0.12,260.3,170,82.8,3596.1,-3.7,-3.7,0.21,1.13,-0.34,-0.33,167.8,13.08,9.18,-195.8,0.007,0.005,0.082
6/5/2020,10:53:05 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262,0.12,260.3,170,82.8,3596,-3.7,-3.7,0.21,1.13,-0.34,-0.33,168,13.09,9.18,-195.8,0.008,0.006,0.098
6/5/2020,10:53:05 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262,0.12,260.3,170,82.8,3596,-3.7,-3.7,0.22,1.15,-0.34,-0.33,168.3,13.12,9.18,-195.8,0.011,0.008,0.146
6/5/2020,10:53:06 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262,0.12,260.3,170,82.8,3596,-3.7,-3.7,0.22,1.15,-0.34,-0.33,168.3,13.12,9.18,-195.8,0.011,0.008,0.146
6/5/2020,10:53:06 AM,F10,,0.00000 °,0.00000 °,731.7,278.1,262.1,0.12,260.3,170,82.8,3595.8,-3.7,-3.7,0.22,1.13,-0.34,-0.33,168.5,13.13,9.18,-195.8,0.012,0.009,0.163
