DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,11:51:10 AM,B4,,0.00000 °,0.00000 °,732.4,298,279.1,0.13,277,181,83.4,3356,-3.8,-3.8,0.13,0.78,-0.36,-0.35,120,9.3,8.92,-180.4,-0.005,-0.004,0.019
6/5/2020,11:51:11 AM,B4,,0.00000 °,0.00000 °,732.4,297.9,279.1,0.13,277,181,83.4,3356.4,-3.8,-3.8,0.12,0.76,-0.37,-0.35,120.2,9.31,8.92,-180.4,-0.005,-0.004,0.032
6/5/2020,11:51:11 AM,B4,,0.00000 °,0.00000 °,732.4,297.9,279.1,0.13,277,181,83.4,3356.7,-3.8,-3.8,0.12,0.75,-0.38,-0.36,120.3,9.32,8.92,-180.4,-0.004,-0.003,0.062
6/5/2020,11:51:11 AM,B4,,0.00000 °,0.00000 °,732.4,297.9,279.1,0.13,277,181,83.3,3357.3,-3.8,-3.8,0.12,0.75,-0.38,-0.36,120.5,9.34,8.92,-180.4,-0.004,-0.003,0.081
6/5/2020,11:51:11 AM,B4,,0.00000 °,0.00000 °,732.4,297.8,279.1,0.13,277,181,83.3,3357.7,-3.8,-3.8,0.12,0.75,-0.38,-0.36,120.6,9.35,8.92,-180.5,-0.003,-0.002,0.102
6/5/2020,11:51:12 AM,B4,,0.00000 °,0.00000 °,732.4,297.8,279,0.13,277,181,83.3,3358.4,-3.8,-3.8,0.12,0.76,-0.39,-0.36,120.7,9.36,8.92,-180.5,-0.001,-0.001,0.144
6/5/2020,11:51:12 AM,B4,,0.00000 °,0.00000 °,732.4,297.7,279,0.13,277,181,83.3,3359.1,-3.8,-3.8,0.12,0.76,-0.4,-0.37,120.8,9.36,8.92,-180.5,0.001,0,0.163
6/5/2020,11:51:12 AM,B4,,0.00000 °,0.00000 °,732.4,297.6,279,0.13,277,181,83.3,3359.9,-3.8,-3.8,0.12,0.77,-0.4,-0.37,120.9,9.37,8.92,-180.5,0.002,0.001,0.179
6/5/2020,11:51:12 AM,B4,,0.00000 °,0.00000 °,732.5,297.6,279,0.13,277,181,83.3,3360.2,-3.8,-3.8,0.12,0.76,-0.41,-0.37,120.9,9.38,8.92,-180.5,0.004,0.003,0.196
6/5/2020,11:51:13 AM,B4,,0.00000 °,0.00000 °,732.5,297.5,279,0.13,277,181,83.2,3361,-3.8,-3.8,0.12,0.77,-0.41,-0.37,121,9.38,8.92,-180.6,0.007,0.005,0.224
6/5/2020,11:51:13 AM,B4,,0.00000 °,0.00000 °,732.5,297.5,279,0.13,277,181,83.2,3361.8,-3.8,-3.8,0.12,0.78,-0.41,-0.37,121.1,9.39,8.92,-180.6,0.009,0.006,0.235
6/5/2020,11:51:13 AM,B4,,0.00000 °,0.00000 °,732.5,297.4,279,0.13,277,181,83.2,3362.6,-3.8,-3.8,0.13,0.78,-0.41,-0.37,121.1,9.4,8.92,-180.6,0.011,0.008,0.249
6/5/2020,11:51:13 AM,B4,,0.00000 °,0.00000 °,732.4,297.3,279,0.13,277,181,83.2,3363.4,-3.8,-3.8,0.13,0.78,-0.4,-0.37,121.2,9.4,8.92,-180.6,0.015,0.01,0.287
6/5/2020,11:51:14 AM,B4,,0.00000 °,0.00000 °,732.4,297.3,279,0.13,277,181,83.2,3364.2,-3.8,-3.8,0.13,0.78,-0.4,-0.37,121.2,9.41,8.92,-180.7,0.017,0.012,0.304
6/5/2020,11:51:14 AM,B4,,0.00000 °,0.00000 °,732.4,297.2,279,0.13,277.1,181,83.1,3364.9,-3.8,-3.8,0.13,0.78,-0.4,-0.37,121.2,9.41,8.92,-180.7,0.02,0.014,0.321
6/5/2020,11:51:14 AM,B4,,0.00000 °,0.00000 °,732.4,297.1,279,0.13,277.1,181,83.1,3365.6,-3.8,-3.8,0.13,0.8,-0.4,-0.37,121.2,9.41,8.92,-180.7,0.025,0.018,0.354
6/5/2020,11:51:14 AM,B4,,0.00000 °,0.00000 °,732.4,297.1,279,0.13,277.1,181,83.1,3366,-3.8,-3.8,0.13,0.79,-0.4,-0.37,121.2,9.42,8.92,-180.7,0.028,0.02,0.369
6/5/2020,11:51:15 AM,B4,,0.00000 °,0.00000 °,732.4,297,279.1,0.13,277.1,181,83,3366.8,-3.8,-3.8,0.13,0.82,-0.4,-0.37,121.2,9.42,8.92,-180.8,0.031,0.022,0.389
6/5/2020,11:51:15 AM,B4,,0.00000 °,0.00000 °,732.4,296.9,279.1,0.13,277.1,181,83,3367.6,-3.8,-3.8,0.13,0.82,-0.4,-0.37,121.2,9.42,8.92,-180.8,0.037,0.026,0.433
6/5/2020,11:51:15 AM,B4,,0.00000 °,0.00000 °,732.4,296.9,279.1,0.13,277.1,181,83,3368.6,-3.8,-3.8,0.14,0.82,-0.4,-0.37,121.2,9.42,8.92,-180.8,0.04,0.028,0.449
6/5/2020,11:51:15 AM,B4,,0.00000 °,0.00000 °,732.4,296.8,279.1,0.13,277.1,181,83,3369.7,-3.8,-3.8,0.13,0.81,-0.4,-0.37,121.2,9.42,8.92,-180.8,0.044,0.031,0.46
6/5/2020,11:51:16 AM,B4,,0.00000 °,0.00000 °,732.4,296.7,279.1,0.13,277.1,181,83,3370.7,-3.8,-3.8,0.13,0.8,-0.41,-0.37,121.1,9.42,8.92,-180.8,0.047,0.033,0.472
6/5/2020,11:51:16 AM,B4,,0.00000 °,0.00000 °,732.4,296.6,279,0.13,277.1,181,82.9,3371.8,-3.7,-3.7,0.13,0.8,-0.41,-0.38,117.6,9.14,8.92,-180.8,0.055,0.039,0.5
6/5/2020,11:51:16 AM,B4,,0.00000 °,0.00000 °,732.4,296.5,279,0.13,277.1,181,82.9,3372.9,-3.7,-3.7,0.14,0.82,-0.42,-0.38,117.4,9.13,8.92,-180.8,0.058,0.041,0.516
6/5/2020,11:51:16 AM,B4,,0.00000 °,0.00000 °,732.4,296.4,279,0.13,277.1,181,82.8,3373.5,-3.7,-3.7,0.14,0.83,-0.42,-0.38,117.1,9.12,8.92,-180.8,0.062,0.044,0.533
6/5/2020,11:51:17 AM,B4,,0.00000 °,0.00000 °,732.4,296.3,279,0.13,277.1,181,82.8,3374.7,-3.7,-3.7,0.14,0.83,-0.42,-0.38,117,9.11,8.92,-180.8,0.071,0.05,0.565
6/5/2020,11:51:17 AM,B4,,0.00000 °,0.00000 °,732.4,296.2,279,0.13,277.1,181,82.8,3376.1,-3.7,-3.7,0.14,0.84,-0.41,-0.38,116.6,9.08,8.92,-180.8,0.075,0.053,0.584
6/5/2020,11:51:17 AM,B4,,0.00000 °,0.00000 °,732.4,296.1,279,0.13,277.1,181,82.8,3377.5,-3.7,-3.7,0.14,0.83,-0.42,-0.38,115.9,9.03,8.92,-180.7,0.079,0.056,0.603
6/5/2020,11:51:17 AM,B4,,0.00000 °,0.00000 °,732.5,296,279,0.13,277.1,181,82.7,3378.9,-3.7,-3.7,0.15,0.86,-0.42,-0.38,115.7,9.01,8.92,-180.7,0.089,0.063,0.644
6/5/2020,11:51:18 AM,B4,,0.00000 °,0.00000 °,732.5,295.8,278.9,0.13,277.1,181,82.7,3380.5,-3.7,-3.7,0.14,0.85,-0.41,-0.38,114.9,8.96,8.92,-180.6,0.094,0.066,0.664
6/5/2020,11:51:18 AM,B4,,0.00000 °,0.00000 °,732.5,295.7,278.9,0.13,277.1,181,82.7,3382.1,-3.7,-3.7,0.15,0.86,-0.42,-0.38,114.6,8.94,8.92,-180.6,0.099,0.07,0.682
6/5/2020,11:51:18 AM,B4,,0.00000 °,0.00000 °,732.5,295.5,278.9,0.13,277.1,181,82.6,3383.5,-3.7,-3.7,0.15,0.87,-0.42,-0.38,114,8.89,8.92,-180.5,0.109,0.077,0.708
6/5/2020,11:51:18 AM,B4,,0.00000 °,0.00000 °,732.5,295.4,278.9,0.13,277.1,181,82.6,3384.9,-3.7,-3.7,0.15,0.89,-0.41,-0.38,114,8.89,8.92,-180.5,0.115,0.081,0.724
6/5/2020,11:51:19 AM,B4,,0.00000 °,0.00000 °,732.5,295.4,278.9,0.13,277.1,181,82.6,3385.5,-3.7,-3.7,0.16,0.92,-0.41,-0.38,113.6,8.87,8.92,-180.5,0.12,0.085,0.743
6/5/2020,11:51:19 AM,B4,,0.00000 °,0.00000 °,732.5,295.3,278.9,0.13,277.1,181,82.5,3386.5,-3.7,-3.7,0.17,0.94,-0.41,-0.38,113.8,8.88,8.92,-180.4,1.141,0.805,0.76
6/5/2020,11:51:19 AM,B4,,0.00000 °,0.00000 °,732.5,295.2,278.9,0.13,277.1,181,82.5,3387.5,-3.7,-3.7,0.17,0.97,-0.41,-0.38,113.8,8.88,8.92,-180.3,1.144,0.807,0.782
6/5/2020,11:51:19 AM,B4,,0.00000 °,0.00000 °,732.5,295.1,278.9,0.13,277.2,181,82.4,3388.7,-3.7,-3.7,0.18,0.98,-0.42,-0.38,113.7,8.88,8.92,-180.3,1.146,0.809,0.789
6/5/2020,11:51:20 AM,B4,,0.00000 °,0.00000 °,732.5,295,279,0.13,277.2,181,82.4,3389.8,-3.7,-3.7,0.18,0.99,-0.41,-0.38,113.3,8.86,8.92,-180.2,1.155,0.815,0.796
6/5/2020,11:51:20 AM,B4,,0.00000 °,0.00000 °,732.5,294.9,279,0.13,277.3,181,82.4,3390.6,-3.7,-3.7,0.19,1.02,-0.41,-0.37,113.2,8.85,8.91,-180.1,1.193,0.842,0.815
6/5/2020,11:51:20 AM,B4,,0.00000 °,0.00000 °,732.5,294.9,279.1,0.13,277.4,181,82.3,3391.4,-3.7,-3.6,0.19,1.05,-0.4,-0.37,112.8,8.83,8.91,-179.9,1.201,0.848,0.824
6/5/2020,11:51:20 AM,B4,,0.00000 °,0.00000 °,732.4,294.8,279.1,0.13,277.5,181,82.3,3392.4,-3.6,-3.6,0.2,1.06,-0.41,-0.37,112.6,8.81,8.91,-179.9,1.204,0.85,0.831
6/5/2020,11:51:21 AM,B4,,0.00000 °,0.00000 °,732.4,294.8,279.2,0.13,277.5,181,82.2,3392.7,-3.6,-3.6,0.2,1.08,-0.4,-0.37,112.4,8.8,8.91,-179.8,1.23,0.868,0.847
6/5/2020,11:51:21 AM,B4,,0.00000 °,0.00000 °,732.4,294.7,279.3,0.13,277.6,182,82.2,3393.1,-3.6,-3.6,0.21,1.11,-0.4,-0.37,112.2,8.79,8.91,-179.6,1.262,0.89,0.859
6/5/2020,11:51:21 AM,B4,,0.00000 °,0.00000 °,732.4,294.7,279.4,0.13,277.8,182,82.1,3393.1,-3.6,-3.6,0.21,1.12,-0.4,-0.37,112,8.77,8.7,-167.6,1.275,0.9,0.87
6/5/2020,11:51:21 AM,B4,,0.00000 °,0.00000 °,732.4,294.7,279.6,0.13,278,182,82.1,3392.8,-3.6,-3.6,0.21,1.12,-0.4,-0.37,111.7,8.76,8.69,-167,1.303,0.919,0.892
6/5/2020,11:51:22 AM,B4,,0.00000 °,0.00000 °,732.4,294.8,279.8,0.13,278.2,182,82,3392.2,-3.6,-3.6,0.22,1.14,-0.4,-0.37,111.5,8.74,8.67,-165.7,1.325,0.935,0.904
6/5/2020,11:51:22 AM,B4,,0.00000 °,0.00000 °,732.4,294.8,280,0.13,278.4,182,82,3391.6,-3.6,-3.6,0.22,1.15,-0.4,-0.37,111.4,8.74,8.62,-162.6,1.325,0.935,0.914
6/5/2020,11:51:22 AM,B4,,0.00000 °,0.00000 °,732.4,294.9,280.3,0.13,278.7,182,81.9,3390.8,-3.6,-3.6,0.22,1.16,-0.4,-0.37,111.1,8.72,8.59,-161.1,1.325,0.935,0.926
6/5/2020,11:51:22 AM,B4,,0.00000 °,0.00000 °,732.5,295,280.5,0.13,279,182,81.9,3389.8,-3.6,-3.6,0.23,1.19,-0.41,-0.38,110.8,8.71,8.57,-159.5,1.334,0.941,0.947
6/5/2020,11:51:23 AM,B4,,0.00000 °,0.00000 °,732.5,295,286.6,0.14,285.7,186,79.7,3389.3,-3.2,-3.2,0.23,1.2,-0.41,-0.37,110.6,8.69,8.53,-157.3,1.34,0.946,0.956
