DATE,TIME,SITE,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,10:37:05 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.11,-0.18,131.8,11.59,135.7,8.82,-172.1,0.004,0.003,0.003
5/29/2020,10:37:05 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.11,-0.18,136.1,11.97,140.1,8.82,-172.1,0.004,0.003,0.003
5/29/2020,10:37:06 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.11,-0.18,136.5,12.01,140.6,8.82,-172,0.004,0.003,0.002
5/29/2020,10:37:06 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.12,-0.19,137,12.05,141.1,8.82,-172,0.004,0.003,0.003
5/29/2020,10:37:06 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.59,-0.11,-0.18,137.2,12.06,141.3,8.82,-172,0.004,0.003,0.003
5/29/2020,10:37:06 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.12,-0.19,137.2,12.06,141.3,8.82,-172,0.004,0.003,0.006
5/29/2020,10:37:07 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.32,1.56,-0.11,-0.18,137.7,12.11,141.8,8.82,-172,0.004,0.003,0.005
5/29/2020,10:37:07 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.32,1.54,-0.11,-0.18,137.9,12.13,142,8.82,-172,0.004,0.003,0.011
5/29/2020,10:37:07 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.57,-0.12,-0.19,137.8,12.12,141.9,8.82,-172,0.004,0.003,0.013
5/29/2020,10:37:07 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.33,1.58,-0.13,-0.19,138.2,12.15,142.3,8.82,-172,0.004,0.003,0.013
5/29/2020,10:37:08 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.9,0.14,292.6,189,71,-2,-2,0.33,1.6,-0.13,-0.2,138.8,12.21,143,8.82,-172,0.004,0.003,0.015
5/29/2020,10:37:08 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.9,0.14,292.6,189,71,-2,-2,0.33,1.6,-0.13,-0.2,138.6,12.19,142.7,8.82,-172,0.005,0.003,0.024
5/29/2020,10:37:08 AM,F2,89.99999 °,179.99998 °,738,272.3,290.9,0.14,292.6,189,71,-2,-2,0.34,1.61,-0.14,-0.2,139.2,12.24,143.3,8.82,-172,0.005,0.003,0.026
5/29/2020,10:37:08 AM,F2,89.99999 °,179.99998 °,738,272.3,290.9,0.14,292.6,189,71,-2,-2,0.34,1.64,-0.15,-0.21,139.2,12.24,143.3,8.82,-172,0.005,0.004,0.029
5/29/2020,10:37:09 AM,F2,89.99999 °,179.99998 °,738,272.3,290.9,0.14,292.6,189,71,-2,-2,0.35,1.68,-0.15,-0.21,139.2,12.24,143.3,8.82,-172,0.005,0.004,0.036
5/29/2020,10:37:09 AM,F2,89.99999 °,179.99998 °,738,272.3,290.9,0.14,292.6,189,71,-2,-2,0.36,1.69,-0.15,-0.21,139.2,12.24,143.3,8.82,-172,0.006,0.004,0.037
5/29/2020,10:37:09 AM,F2,89.99999 °,179.99998 °,738,272.3,290.9,0.14,292.6,189,71,-2,-2,0.36,1.7,-0.15,-0.21,139.3,12.25,143.4,8.82,-172,0.006,0.004,0.041
5/29/2020,10:37:09 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.36,1.72,-0.16,-0.22,139.4,12.26,143.5,8.82,-172,0.007,0.005,0.051
5/29/2020,10:37:10 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.74,-0.17,-0.22,139.5,12.27,143.7,8.82,-172,0.007,0.005,0.064
5/29/2020,10:37:10 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.75,-0.17,-0.22,139.6,12.28,143.8,8.82,-172,0.008,0.005,0.074
5/29/2020,10:37:10 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.74,-0.17,-0.22,139.8,12.29,143.9,8.82,-172,0.008,0.006,0.08
5/29/2020,10:37:10 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.74,-0.18,-0.23,139.9,12.3,144,8.82,-172,0.01,0.007,0.1
5/29/2020,10:37:11 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.73,-0.18,-0.23,140,12.31,144.2,8.82,-172,0.01,0.007,0.108
5/29/2020,10:37:11 AM,F2,89.99999 °,179.99998 °,738.1,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.73,-0.18,-0.23,140.1,12.32,144.3,8.82,-172,0.012,0.009,0.129
5/29/2020,10:37:11 AM,F2,89.99999 °,179.99998 °,738,272.3,290.8,0.14,292.6,189,71,-2,-2,0.37,1.73,-0.18,-0.23,140.2,12.33,144.4,8.82,-172,0.013,0.009,0.14
5/29/2020,10:37:11 AM,F2,89.99999 °,179.99998 °,738,272.4,290.8,0.14,292.6,189,71,-2,-2,0.37,1.73,-0.18,-0.23,140.3,12.34,144.5,8.82,-172,0.014,0.01,0.15
5/29/2020,10:37:12 AM,F2,89.99999 °,179.99998 °,738,272.4,290.8,0.14,292.6,189,71,-2,-2,0.38,1.78,-0.18,-0.23,140.4,12.34,144.6,8.82,-172,0.016,0.011,0.161
5/29/2020,10:37:12 AM,F2,89.99999 °,179.99998 °,738,272.4,290.8,0.14,292.6,189,71,-2,-2,0.38,1.8,-0.19,-0.23,140.5,12.35,144.7,8.82,-172,0.018,0.013,0.184
5/29/2020,10:37:12 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.8,0.14,292.6,189,71,-2,-2,0.38,1.8,-0.19,-0.23,140.6,12.36,144.7,8.82,-172,0.02,0.014,0.196
5/29/2020,10:37:12 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.6,189,71,-2,-2,0.38,1.8,-0.18,-0.23,140.7,12.37,144.8,8.82,-172,0.021,0.015,0.205
5/29/2020,10:37:13 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.6,189,71,-2,-2,0.38,1.79,-0.18,-0.23,140.7,12.38,144.9,8.82,-172,0.025,0.017,0.226
5/29/2020,10:37:13 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.6,189,71,-2,-2,0.38,1.79,-0.18,-0.23,140.8,12.38,145,8.82,-172,0.026,0.018,0.237
5/29/2020,10:37:13 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.6,189,71,-2,-2,0.38,1.79,-0.18,-0.23,140.9,12.39,145.1,8.82,-172,0.028,0.02,0.242
5/29/2020,10:37:13 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.6,189,71,-2,-2,0.38,1.79,-0.19,-0.23,141,12.39,145.1,8.82,-172,0.032,0.022,0.262
5/29/2020,10:37:14 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.38,1.79,-0.19,-0.23,141,12.4,145.2,8.82,-172,0.034,0.024,0.279
5/29/2020,10:37:14 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.38,1.79,-0.19,-0.23,141.1,12.41,145.3,8.81,-172,0.036,0.025,0.294
5/29/2020,10:37:14 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.39,1.81,-0.19,-0.23,141.2,12.42,145.4,8.81,-172,0.038,0.027,0.31
5/29/2020,10:37:14 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.38,1.8,-0.19,-0.23,141.3,12.42,145.5,8.81,-171.9,0.043,0.03,0.34
5/29/2020,10:37:15 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.39,1.82,-0.19,-0.23,141.3,12.43,145.6,8.81,-171.9,0.046,0.032,0.348
5/29/2020,10:37:15 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.39,1.84,-0.19,-0.23,141.4,12.43,145.6,8.81,-172,0.048,0.034,0.361
5/29/2020,10:37:15 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.39,1.84,-0.19,-0.23,141.4,12.44,145.7,8.81,-172,0.054,0.038,0.39
5/29/2020,10:37:15 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.4,1.84,-0.19,-0.23,141.5,12.44,145.7,8.81,-172,0.057,0.04,0.405
5/29/2020,10:37:16 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.41,1.89,-0.19,-0.23,141.6,12.45,145.8,8.81,-172,0.06,0.042,0.414
5/29/2020,10:37:16 AM,F2,89.99999 °,179.99998 °,738.1,272.4,290.9,0.14,292.7,189,71,-2,-2,0.41,1.9,-0.19,-0.23,141.6,12.45,145.8,8.81,-171.9,0.066,0.047,0.437
5/29/2020,10:37:16 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.42,1.93,-0.19,-0.23,141.7,12.46,145.9,8.81,-171.9,0.069,0.049,0.45
5/29/2020,10:37:16 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.42,1.95,-0.18,-0.23,141.8,12.47,146,8.81,-171.9,0.073,0.051,0.463
5/29/2020,10:37:17 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.42,1.95,-0.18,-0.23,141.8,12.47,146,8.81,-171.9,0.08,0.056,0.488
5/29/2020,10:37:17 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.43,1.99,-0.18,-0.23,141.9,12.47,146.1,8.81,-171.9,0.083,0.059,0.505
5/29/2020,10:37:17 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.43,1.98,-0.18,-0.23,141.9,12.48,146.2,8.81,-171.9,0.087,0.061,0.517
5/29/2020,10:37:17 AM,F2,89.99999 °,179.99998 °,738,272.4,290.9,0.14,292.7,189,71,-2,-2,0.44,2.01,-0.18,-0.23,142,12.49,146.2,8.81,-171.9,0.091,0.064,0.53
5/29/2020,10:37:18 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.43,1.99,-0.18,-0.23,142.1,12.49,146.3,8.81,-171.9,0.099,0.07,0.557
5/29/2020,10:37:18 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.43,1.99,-0.18,-0.23,142.1,12.5,146.4,8.81,-171.9,0.103,0.073,0.566
5/29/2020,10:37:18 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.01,-0.18,-0.23,142.2,12.5,146.4,8.81,-171.8,0.108,0.076,0.578
5/29/2020,10:37:18 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.01,-0.18,-0.23,142.3,12.51,146.5,8.81,-171.8,0.116,0.082,0.598
5/29/2020,10:37:19 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.02,-0.19,-0.23,142.3,12.52,146.6,8.81,-171.8,0.121,0.085,0.608
5/29/2020,10:37:19 AM,F2,89.99999 °,179.99998 °,738,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.02,-0.19,-0.23,142.4,12.52,146.6,8.81,-171.8,0.125,0.088,0.615
5/29/2020,10:37:19 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.03,-0.19,-0.23,142.4,12.53,146.7,8.81,-171.8,0.134,0.095,0.628
5/29/2020,10:37:19 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.02,-0.19,-0.23,142.5,12.53,146.7,8.81,-171.8,0.139,0.098,0.637
5/29/2020,10:37:20 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291,0.14,292.8,189,71,-2,-2,0.44,2.04,-0.19,-0.23,142.6,12.54,146.8,8.81,-171.8,0.144,0.101,0.642
5/29/2020,10:37:20 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.1,0.14,292.9,189,71,-2,-2,0.45,2.04,-0.19,-0.23,142.6,12.55,146.9,8.81,-171.8,0.153,0.108,0.668
5/29/2020,10:37:20 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,71,-2,-2,0.45,2.05,-0.18,-0.23,142.7,12.55,147,8.81,-171.8,0.158,0.111,0.686
5/29/2020,10:37:20 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,71,-2,-2,0.45,2.05,-0.18,-0.23,142.8,12.56,147,8.81,-171.8,0.163,0.115,0.697
5/29/2020,10:37:21 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,71,-2,-2,0.45,2.04,-0.19,-0.23,142.8,12.56,147.1,8.81,-171.8,0.169,0.119,0.712
5/29/2020,10:37:21 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,71,-2,-2,0.44,2.01,-0.19,-0.23,142.9,12.57,147.1,8.81,-171.8,0.179,0.126,0.733
5/29/2020,10:37:21 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,71,-2,-2,0.44,2.02,-0.19,-0.23,142.9,12.58,147.2,8.81,-171.8,0.185,0.13,0.739
5/29/2020,10:37:21 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,70.9,-2,-2,0.45,2.08,-0.19,-0.23,143,12.58,147.3,8.81,-171.8,0.19,0.134,0.75
5/29/2020,10:37:22 AM,F2,89.99999 °,179.99998 °,738,272.4,291.1,0.14,292.9,189,70.9,-2,-2,0.45,2.08,-0.19,-0.23,143.1,12.59,147.4,8.81,-171.8,0.201,0.142,0.763
5/29/2020,10:37:22 AM,F2,89.99999 °,179.99998 °,738,272.4,291.2,0.14,293,189,70.9,-2,-2,0.46,2.12,-0.2,-0.24,143.3,12.61,147.5,8.81,-171.8,0.207,0.146,0.768
5/29/2020,10:37:22 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.2,0.14,293,189,70.9,-2,-2,0.47,2.14,-0.2,-0.24,143.4,12.62,147.7,8.81,-171.8,0.213,0.15,0.768
5/29/2020,10:37:22 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.2,0.14,293,189,70.9,-2,-2,0.47,2.14,-0.2,-0.24,143.6,12.63,147.8,8.81,-171.8,0.224,0.157,0.764
5/29/2020,10:37:23 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.2,0.14,293,189,70.9,-2,-2,0.48,2.17,-0.2,-0.24,143.6,12.64,147.9,8.81,-171.8,0.229,0.161,0.759
5/29/2020,10:37:23 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.2,0.14,293,189,70.9,-2,-2,0.46,2.11,-0.21,-0.24,143.8,12.65,148,8.81,-171.8,0.234,0.165,0.756
5/29/2020,10:37:23 AM,F2,89.99999 °,179.99998 °,738,272.4,291.2,0.14,293.1,189,70.9,-2,-2,0.46,2.11,-0.21,-0.25,143.9,12.67,148.2,8.81,-171.8,0.24,0.169,0.754
5/29/2020,10:37:23 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.1,189,70.9,-2,-2,0.46,2.11,-0.21,-0.25,144,12.68,148.3,8.81,-171.8,0.251,0.177,0.752
5/29/2020,10:37:24 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.1,189,70.9,-2,-2,0.46,2.1,-0.21,-0.24,144.2,12.69,148.5,8.81,-171.8,0.256,0.18,0.749
5/29/2020,10:37:24 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.1,189,70.9,-2,-2,0.47,2.13,-0.21,-0.24,144.3,12.7,148.6,8.81,-171.8,0.261,0.184,0.75
5/29/2020,10:37:24 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.1,189,70.9,-2,-2,0.48,2.17,-0.21,-0.24,144.4,12.71,148.7,8.81,-171.8,0.273,0.192,0.777
5/29/2020,10:37:24 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.1,189,70.9,-2,-2,0.48,2.18,-0.21,-0.24,144.5,12.72,148.8,8.81,-171.8,0.278,0.196,0.797
5/29/2020,10:37:25 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.2,189,70.9,-2,-2,0.48,2.19,-0.21,-0.25,144.6,12.73,148.9,8.81,-171.8,0.284,0.2,0.822
5/29/2020,10:37:25 AM,F2,89.99999 °,179.99998 °,738,272.4,291.3,0.14,293.2,189,70.9,-2,-2,0.49,2.21,-0.22,-0.25,144.7,12.74,149,8.81,-171.8,1.313,0.925,0.87
5/29/2020,10:37:25 AM,F2,89.99999 °,179.99998 °,738,272.4,291.4,0.14,293.2,189,70.9,-2,-2,0.49,2.21,-0.22,-0.25,144.8,12.75,149.2,8.81,-171.8,1.316,0.927,0.886
5/29/2020,10:37:25 AM,F2,89.99999 °,179.99998 °,738,272.4,291.4,0.14,293.2,189,70.9,-2,-2,0.49,2.21,-0.22,-0.25,145,12.77,149.3,8.81,-171.8,1.301,0.916,0.894
5/29/2020,10:37:26 AM,F2,89.99999 °,179.99998 °,738,272.4,291.4,0.14,293.2,189,70.8,-2,-2,0.48,2.19,-0.22,-0.25,145.1,12.78,149.4,8.81,-171.7,1.308,0.922,0.902
5/29/2020,10:37:26 AM,F2,89.99999 °,179.99998 °,738,272.4,291.4,0.14,293.2,189,70.8,-2,-2,0.48,2.17,-0.22,-0.26,145.2,12.79,149.5,8.81,-171.7,1.315,0.927,0.913
5/29/2020,10:37:26 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.4,0.14,293.3,189,70.8,-2,-2,0.48,2.2,-0.23,-0.26,145.3,12.8,149.6,8.81,-171.7,1.311,0.924,0.916
5/29/2020,10:37:26 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.4,0.14,293.3,189,70.8,-2,-2,0.48,2.19,-0.23,-0.26,145.5,12.82,149.8,8.81,-171.7,1.36,0.958,0.927
5/29/2020,10:37:27 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.5,0.14,293.3,189,70.8,-2,-2,0.48,2.19,-0.23,-0.26,145.5,12.82,149.8,8.81,-171.7,1.383,0.974,0.949
5/29/2020,10:37:27 AM,F2,89.99999 °,179.99998 °,738.1,272.4,291.5,0.14,293.3,189,70.8,-2,-2,0.47,2.15,-0.23,-0.26,145.6,12.83,149.9,8.81,-171.7,1.39,0.98,0.957
5/29/2020,10:37:27 AM,F2,89.99999 °,179.99998 °,738,272.4,291.5,0.14,293.3,189,70.8,-2,-2,0.47,2.15,-0.23,-0.26,145.7,12.84,150.1,8.81,-171.7,1.396,0.983,0.965
5/29/2020,10:37:27 AM,F2,89.99999 °,179.99998 °,738,272.4,291.5,0.14,293.4,189,70.8,-2,-2,0.47,2.14,-0.23,-0.26,145.8,12.85,150.2,8.81,-171.7,1.425,1.004,0.98
5/29/2020,10:37:28 AM,F2,89.99999 °,179.99998 °,738,272.4,291.5,0.14,293.4,190,70.8,-2,-2,0.47,2.14,-0.23,-0.26,145.9,12.86,150.3,8.81,-171.6,1.438,1.013,0.989
5/29/2020,10:37:28 AM,F2,89.99999 °,179.99998 °,738,272.4,291.6,0.14,293.4,190,70.8,-2,-2,0.47,2.15,-0.23,-0.26,146,12.87,150.4,8.81,-171.6,1.45,1.021,0.998
5/29/2020,10:37:28 AM,F2,89.99999 °,179.99998 °,738,272.4,291.6,0.14,293.4,190,70.8,-2,-2,0.47,2.15,-0.23,-0.26,146.2,12.88,150.5,8.81,-171.6,1.45,1.021,1.015
5/29/2020,10:37:28 AM,F2,89.99999 °,179.99998 °,738,272.4,291.6,0.14,293.5,190,70.8,-2,-2,0.47,2.15,-0.24,-0.26,146.2,12.88,150.6,8.81,-171.6,1.454,1.024,1.023
5/29/2020,10:37:29 AM,F2,89.99999 °,179.99998 °,738,272.4,291.6,0.14,293.5,190,70.8,-2,-2,0.47,2.15,-0.24,-0.26,146.3,12.89,150.7,8.81,-171.6,1.457,1.027,1.027
5/29/2020,10:37:29 AM,F2,89.99999 °,179.99998 °,738,272.3,291.6,0.14,293.5,190,70.8,-2,-2,0.47,2.13,-0.24,-0.26,146.4,12.9,150.8,8.81,-171.6,1.466,1.033,1.048
5/29/2020,10:37:29 AM,F2,89.99999 °,179.99998 °,738,272.3,291.7,0.14,293.5,190,70.8,-2,-2,0.47,2.13,-0.23,-0.26,146.5,12.92,150.9,8.81,-171.6,1.473,1.038,1.058
5/29/2020,10:37:29 AM,F2,89.99999 °,179.99998 °,738,272.3,291.7,0.14,293.5,190,70.8,-2,-2,0.48,2.16,-0.23,-0.26,146.6,12.92,151,8.81,-171.5,1.48,1.043,1.062
5/29/2020,10:37:30 AM,F2,89.99999 °,179.99998 °,738,272.3,291.7,0.14,293.5,190,70.8,-2,-2,0.48,2.16,-0.23,-0.26,146.7,12.93,151.1,8.81,-171.5,1.487,1.048,1.071
5/29/2020,10:37:30 AM,F2,89.99999 °,179.99998 °,738,272.3,291.7,0.14,293.6,190,70.7,-2,-2,0.47,2.13,-0.23,-0.26,146.8,12.94,151.2,8.81,-171.5,1.501,1.057,1.088
5/29/2020,10:37:30 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.7,0.14,293.6,190,70.7,-2,-2,0.47,2.15,-0.23,-0.26,146.9,12.95,151.3,8.81,-171.5,1.508,1.063,1.093
5/29/2020,10:37:30 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.7,0.14,293.6,190,70.7,-2,-2,0.47,2.16,-0.23,-0.26,146.9,12.96,151.3,8.81,-171.5,1.515,1.068,1.099
5/29/2020,10:37:31 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.8,0.14,293.6,190,70.7,-2,-2,0.48,2.17,-0.24,-0.26,147,12.97,151.4,8.81,-171.5,1.527,1.076,1.111
5/29/2020,10:37:31 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.8,0.14,293.6,190,70.7,-2,-2,0.48,2.17,-0.24,-0.26,147.1,12.97,151.5,8.81,-171.4,1.533,1.08,1.118
5/29/2020,10:37:31 AM,F2,89.99999 °,179.99998 °,738,272.3,291.8,0.14,293.7,190,70.7,-2,-2,0.49,2.21,-0.23,-0.26,147.2,12.98,151.6,8.81,-171.4,1.539,1.084,1.124
5/29/2020,10:37:31 AM,F2,89.99999 °,179.99998 °,738,272.3,291.8,0.14,293.7,190,70.7,-2,-2,0.5,2.26,-0.23,-0.26,147.3,13,151.7,8.81,-171.4,1.549,1.092,1.139
5/29/2020,10:37:32 AM,F2,89.99999 °,179.99998 °,738,272.3,291.8,0.14,293.7,190,70.7,-2,-2,0.52,2.32,-0.23,-0.26,147.3,13,151.7,8.81,-171.4,1.554,1.095,1.149
5/29/2020,10:37:32 AM,F2,89.99999 °,179.99998 °,738,272.3,291.8,0.14,293.7,190,70.7,-2,-2,0.52,2.32,-0.23,-0.26,147.4,13,151.8,8.81,-171.4,1.56,1.099,1.152
5/29/2020,10:37:32 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.9,0.14,293.7,190,70.7,-2,-2,0.55,2.44,-0.23,-0.26,147.5,13.02,151.9,8.81,-171.4,1.57,1.106,1.168
5/29/2020,10:37:32 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.9,0.14,293.8,190,70.7,-2,-2,0.55,2.45,-0.23,-0.26,147.5,13.02,151.9,8.81,-171.4,1.575,1.11,1.179
5/29/2020,10:37:33 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.9,0.14,293.8,190,70.7,-2,-2,0.55,2.47,-0.23,-0.26,147.6,13.02,152,8.8,-171.3,1.581,1.114,1.184
5/29/2020,10:37:33 AM,F2,89.99999 °,179.99998 °,738.1,272.3,291.9,0.14,293.8,190,70.7,-2,-2,0.56,2.49,-0.23,-0.26,147.7,13.03,152,8.8,-171.3,1.586,1.117,1.192
5/29/2020,10:37:33 AM,F2,89.99999 °,179.99998 °,738,272.3,291.9,0.14,293.8,190,70.7,-2,-2,0.56,2.5,-0.23,-0.26,147.8,13.04,152.2,8.8,-171.3,1.597,1.125,1.21
5/29/2020,10:37:33 AM,F2,89.99999 °,179.99998 °,738,272.3,292,0.14,293.8,190,70.7,-2,-2,0.57,2.52,-0.22,-0.26,147.8,13.04,152.2,8.8,-171.3,1.602,1.129,1.213
5/29/2020,10:37:34 AM,F2,89.99999 °,179.99998 °,738,272.4,292,0.14,293.9,190,70.7,-2,-2,0.58,2.55,-0.22,-0.25,147.8,13.05,152.2,8.8,-171.3,1.608,1.133,1.224
5/29/2020,10:37:34 AM,F2,89.99999 °,179.99998 °,738,272.4,292,0.14,293.9,190,70.7,-2,-2,0.58,2.55,-0.22,-0.25,147.9,13.05,152.3,8.8,-171.2,1.619,1.141,1.243
5/29/2020,10:37:34 AM,F2,89.99999 °,179.99998 °,738,272.4,292,0.14,293.9,190,70.6,-2,-2,0.59,2.61,-0.22,-0.25,148,13.06,152.4,8.8,-171.2,1.625,1.145,1.251
5/29/2020,10:37:34 AM,F2,89.99999 °,179.99998 °,738,272.4,292.1,0.14,294,190,70.6,-2,-2,0.61,2.68,-0.21,-0.25,148,13.06,152.4,8.8,-171.2,1.63,1.149,1.259
5/29/2020,10:37:35 AM,F2,89.99999 °,179.99998 °,738,272.4,292.1,0.14,294,190,70.6,-2,-2,0.62,2.72,-0.21,-0.25,148.1,13.07,152.5,8.8,-171.2,1.641,1.156,1.264
5/29/2020,10:37:35 AM,F2,89.99999 °,179.99998 °,738,272.4,292.1,0.14,294,190,70.6,-2,-2,0.64,2.81,-0.21,-0.25,148.1,13.07,152.5,8.8,-171.2,1.646,1.16,1.274
5/29/2020,10:37:35 AM,F2,89.99999 °,179.99998 °,738,272.5,292.2,0.14,294.1,190,70.6,-2,-2,0.66,2.88,-0.21,-0.25,148.1,13.08,152.6,8.8,-171.1,1.651,1.163,1.279
5/29/2020,10:37:35 AM,F2,89.99999 °,179.99998 °,738,272.5,292.2,0.14,294.1,190,70.6,-2,-2,0.68,2.96,-0.21,-0.25,148.2,13.08,152.6,8.8,-171.1,1.662,1.171,1.3
