"doy","pond","site_id","vertical_m","odo_mgL","odo_sat","temp_c","barometer","sp_cond","tds","chla_RFU","chla_ugL","pc_RFU","pc_ugL"
150,"B","B3",0.488,13.01,150.7,22.6111111111111,737.9,269.5,175,1.86,7.62,0.05,-0.08
150,"B","B3",0.494,13.02,150.7,22.6111111111111,737.9,269.5,175,1.87,7.66,0.05,-0.08
150,"B","B3",0.495,13.02,150.7,22.5555555555556,737.9,269.5,175,1.87,7.68,0.06,-0.08
150,"B","B3",0.501,13.02,150.8,22.5555555555556,737.9,269.5,175,1.9,7.79,0.06,-0.07
150,"B","B3",0.516,13.03,150.8,22.5555555555556,737.9,269.5,175,1.92,7.85,0.06,-0.07
150,"B","B3",0.524,13.03,150.8,22.5555555555556,737.9,269.5,175,1.92,7.88,0.06,-0.07
150,"B","B3",0.532,13.04,150.9,22.5555555555556,737.9,269.6,175,1.93,7.91,0.06,-0.07
150,"B","B3",0.546,13.04,150.9,22.5555555555556,737.9,269.6,175,1.95,8,0.06,-0.07
150,"B","B3",0.555,13.05,150.9,22.5555555555556,737.9,269.6,175,1.97,8.06,0.06,-0.07
150,"B","B3",0.56,13.05,151,22.5555555555556,737.9,269.6,175,1.98,8.1,0.06,-0.07
150,"B","B3",0.569,13.05,151,22.5555555555556,737.9,269.6,175,1.99,8.15,0.07,-0.06
150,"B","B3",0.577,13.06,151,22.5,737.9,269.6,175,2.02,8.27,0.08,-0.06
150,"B","B3",0.584,13.07,151,22.5,737.9,269.6,175,2.04,8.32,0.08,-0.06
150,"B","B3",0.596,13.07,151.1,22.5,737.9,269.5,175,2.05,8.38,0.08,-0.06
150,"B","B3",0.615,13.08,151.1,22.5,737.9,269.5,175,2.06,8.41,0.08,-0.06
150,"B","B3",0.618,13.08,151.2,22.5,737.9,269.5,175,2.08,8.5,0.08,-0.06
150,"B","B3",0.628,13.09,151.2,22.5,737.9,269.5,175,2.09,8.55,0.08,-0.06
150,"B","B3",0.645,13.09,151.2,22.5,737.9,269.5,175,2.11,8.61,0.09,-0.06
150,"B","B3",0.65,13.1,151.3,22.4444444444444,737.9,269.5,175,2.13,8.68,0.08,-0.06
150,"B","B3",0.658,13.1,151.3,22.4444444444444,737.9,269.5,175,2.15,8.79,0.09,-0.05
150,"B","B3",0.676,13.11,151.4,22.4444444444444,737.9,269.5,175,2.17,8.85,0.09,-0.05
150,"B","B3",0.688,13.11,151.4,22.4444444444444,737.9,269.5,175,2.19,8.91,0.1,-0.05
150,"B","B3",0.695,13.12,151.4,22.4444444444444,737.9,269.5,175,2.2,8.96,0.1,-0.04
150,"B","B3",0.71,13.12,151.5,22.4444444444444,737.9,269.5,175,3.15,12.7,0.11,-0.04
150,"B","B3",0.718,13.13,151.5,22.4444444444444,737.9,269.5,175,3.12,12.61,0.11,-0.04
150,"B","B3",0.723,13.13,151.6,22.4444444444444,737.9,269.5,175,4.08,16.38,0.11,-0.04
150,"B","B3",0.73,13.14,151.6,22.3888888888889,737.9,269.5,175,3.97,15.95,0.12,-0.03
150,"B","B3",0.742,13.15,151.7,22.3888888888889,737.9,269.5,175,3.36,13.56,0.13,-0.03
150,"B","B3",0.745,13.15,151.7,22.3888888888889,737.9,269.5,175,2.66,10.79,0.13,-0.03
150,"B","B3",0.752,13.16,151.8,22.3888888888889,738,269.5,175,2.94,11.89,0.13,-0.02
150,"B","B3",0.766,13.16,151.8,22.3888888888889,738,269.5,175,2.77,11.23,0.14,-0.02
150,"B","B3",0.774,13.17,151.9,22.3888888888889,738,269.5,175,2.71,10.98,0.14,-0.02
150,"B","B3",0.779,13.17,151.9,22.3888888888889,738,269.5,175,2.53,10.28,0.14,-0.02
150,"B","B3",0.792,13.18,151.9,22.3888888888889,737.9,269.5,175,3.81,15.31,0.15,-0.01
150,"B","B3",0.8,13.19,152,22.3333333333333,737.9,269.5,175,3.48,14.03,0.16,-0.01
150,"B","B3",0.804,13.19,152,22.3333333333333,737.9,269.5,175,3.85,15.48,0.16,-0.01
150,"B","B3",0.809,13.2,152.1,22.3333333333333,737.9,269.5,175,3.85,15.48,0.17,0
150,"B","B3",0.82,13.21,152.2,22.3333333333333,737.9,269.5,175,3.85,15.48,0.17,0
150,"B","B3",0.825,13.21,152.2,22.3333333333333,737.9,269.6,175,12.37,49.13,0.19,0.01
150,"B","B3",0.832,13.22,152.3,22.3333333333333,737.9,269.6,175,7.27,28.98,0.2,0.02
150,"B","B3",0.846,13.23,152.3,22.3333333333333,737.9,269.6,175,13.92,55.25,0.21,0.03
150,"B","B3",0.851,13.23,152.4,22.3333333333333,737.8,269.6,175,13.19,52.36,0.23,0.03
150,"B","B3",0.858,13.24,152.4,22.3333333333333,737.8,269.6,175,5.59,22.37,0.25,0.05
150,"B","B3",0.871,13.24,152.5,22.2777777777778,737.8,269.6,175,26.4,104.55,0.27,0.06
150,"B","B3",0.877,13.25,152.6,22.2777777777778,737.8,269.6,175,5.88,23.52,0.29,0.07
150,"B","B3",0.88,13.26,152.6,22.2777777777778,737.8,269.6,175,4.5,18.06,0.29,0.08
150,"B","B3",0.888,13.27,152.7,22.2777777777778,737.8,269.6,175,5.38,21.54,0.31,0.09
150,"B","B3",0.893,13.27,152.8,22.2777777777778,737.8,269.6,175,4,16.08,0.32,0.09
150,"B","B3",0.894,13.28,152.8,22.2777777777778,737.8,269.7,175,5.42,21.69,0.33,0.1
150,"B","B3",0.897,13.29,152.9,22.2777777777778,737.9,269.7,175,7.65,30.48,0.34,0.11
150,"B","B3",0.904,13.29,153,22.2777777777778,737.9,269.7,175,3.63,14.61,0.36,0.12
150,"B","B3",0.904,13.3,153,22.2777777777778,737.9,269.7,175,3.63,14.61,0.38,0.13
150,"B","B4",0.011,12.22,142.6,23,737.9,270.8,176,0.68,2.98,-0.23,-0.26
150,"B","B4",0.011,12.22,142.6,23,737.9,270.8,176,0.68,2.98,-0.23,-0.26
150,"B","B4",0.027,12.22,142.7,23,737.9,270.8,176,0.69,3,-0.23,-0.26
150,"B","B4",0.027,12.22,142.7,23,737.9,270.8,176,0.69,3,-0.23,-0.26
150,"B","B4",0.047,12.23,142.7,23,737.9,270.8,176,0.69,3.01,-0.23,-0.26
150,"B","B4",0.047,12.23,142.7,23,737.9,270.8,176,0.69,3.01,-0.23,-0.26
150,"B","B4",0.065,12.24,142.8,23,737.9,270.8,176,0.69,3.01,-0.23,-0.26
150,"B","B4",0.084,12.24,142.8,23,737.9,270.8,176,0.69,3.01,-0.22,-0.26
150,"B","B4",0.097,12.24,142.8,23,737.9,270.8,176,0.69,2.99,-0.22,-0.26
150,"B","B4",0.097,12.24,142.8,23,737.9,270.8,176,0.69,2.99,-0.22,-0.26
150,"B","B4",0.117,12.24,142.8,23,737.9,270.7,176,0.69,3,-0.23,-0.26
150,"B","B4",0.117,12.24,142.8,23,737.9,270.7,176,0.69,3,-0.23,-0.26
150,"B","B4",0.14,12.25,142.9,23,737.9,270.8,176,0.68,2.97,-0.22,-0.25
150,"B","B4",0.15,12.25,142.9,23,737.9,270.8,176,0.68,2.98,-0.23,-0.26
150,"B","B4",0.167,12.25,142.9,23,737.9,270.8,176,0.68,2.97,-0.22,-0.26
150,"B","B4",0.167,12.25,142.9,23,737.9,270.8,176,0.68,2.97,-0.22,-0.26
150,"B","B4",0.183,12.26,142.9,23,737.9,270.8,176,0.7,3.03,-0.23,-0.26
150,"B","B4",0.183,12.26,142.9,23,737.9,270.8,176,0.7,3.03,-0.23,-0.26
150,"B","B4",0.209,12.26,143,22.9444444444444,737.9,270.8,176,0.71,3.09,-0.22,-0.25
150,"B","B4",0.209,12.26,143,22.9444444444444,737.9,270.8,176,0.71,3.09,-0.22,-0.25
150,"B","B4",0.235,12.26,143,22.9444444444444,737.9,270.8,176,0.72,3.12,-0.22,-0.25
150,"B","B4",0.244,12.26,142.9,22.9444444444444,737.9,270.8,176,0.72,3.13,-0.22,-0.25
150,"B","B4",0.249,12.27,143,22.9444444444444,737.9,270.9,176,0.72,3.14,-0.21,-0.25
150,"B","B4",0.249,12.27,143,22.9444444444444,737.9,270.9,176,0.72,3.14,-0.21,-0.25
150,"B","B4",0.274,12.27,143,22.9444444444444,737.9,270.9,176,0.73,3.17,-0.21,-0.25
150,"B","B4",0.274,12.27,143,22.8888888888889,737.9,270.9,176,0.74,3.2,-0.21,-0.25
150,"B","B4",0.291,12.27,142.9,22.8888888888889,737.8,270.9,176,0.74,3.21,-0.21,-0.25
150,"B","B4",0.291,12.27,142.9,22.8888888888889,737.8,270.9,176,0.74,3.21,-0.21,-0.25
150,"B","B4",0.299,12.28,142.9,22.8888888888889,737.8,271,176,0.75,3.25,-0.22,-0.25
150,"B","B4",0.299,12.28,142.9,22.8888888888889,737.8,271,176,0.75,3.25,-0.22,-0.25
150,"B","B4",0.308,12.28,143,22.8888888888889,737.9,271,176,0.76,3.29,-0.22,-0.25
150,"B","B4",0.315,12.28,143,22.8333333333333,737.9,271,176,0.77,3.34,-0.22,-0.25
150,"B","B4",0.321,12.29,143,22.8333333333333,737.9,271,176,0.77,3.34,-0.22,-0.25
150,"B","B4",0.347,12.29,143,22.8333333333333,737.9,271.1,176,0.78,3.36,-0.22,-0.25
150,"B","B4",0.347,12.29,143,22.8333333333333,737.9,271.1,176,0.78,3.36,-0.22,-0.25
150,"B","B4",0.353,12.29,143,22.8333333333333,737.9,271.1,176,0.78,3.38,-0.22,-0.25
150,"B","B4",0.353,12.29,143,22.8333333333333,737.9,271.1,176,0.78,3.38,-0.22,-0.25
150,"B","B4",0.391,12.3,143.1,22.8333333333333,737.9,271.1,176,0.79,3.4,-0.23,-0.26
150,"B","B4",0.391,12.3,143.1,22.8333333333333,737.9,271.1,176,0.79,3.4,-0.23,-0.26
150,"B","B4",0.401,12.31,143.1,22.7777777777778,737.9,271.1,176,0.81,3.47,-0.21,-0.25
150,"B","B4",0.401,12.31,143.1,22.7777777777778,737.9,271.1,176,0.81,3.47,-0.21,-0.25
150,"B","B4",0.441,12.32,143.1,22.7777777777778,737.9,271.1,176,0.82,3.53,-0.21,-0.25
150,"B","B4",0.441,12.32,143.1,22.7777777777778,737.9,271.1,176,0.82,3.53,-0.21,-0.25
150,"B","B4",0.441,12.32,143.2,22.7777777777778,737.9,271.1,176,0.83,3.57,-0.2,-0.24
150,"B","B4",0.472,12.32,143.2,22.7777777777778,737.9,271.1,176,0.85,3.65,-0.2,-0.24
150,"B","B4",0.492,12.33,143.2,22.7222222222222,737.9,271.1,176,0.86,3.69,-0.2,-0.24
150,"B","B4",0.492,12.33,143.2,22.7222222222222,737.9,271.2,176,0.87,3.72,-0.2,-0.24
150,"B","B4",0.527,12.34,143.2,22.7222222222222,737.9,271.2,176,0.88,3.76,-0.2,-0.24
150,"B","B4",0.527,12.34,143.2,22.7222222222222,737.9,271.2,176,0.88,3.76,-0.2,-0.24
150,"B","B4",0.561,12.34,143.2,22.7222222222222,737.9,271.2,176,0.89,3.81,-0.2,-0.24
150,"B","B4",0.561,12.35,143.3,22.7222222222222,737.9,271.2,176,0.91,3.86,-0.2,-0.24
150,"B","B4",0.578,12.35,143.3,22.6666666666667,737.9,271.2,176,0.93,3.95,-0.19,-0.24
150,"B","B4",0.578,12.35,143.3,22.6666666666667,737.9,271.2,176,0.93,3.95,-0.19,-0.24
150,"B","B4",0.602,12.35,143.3,22.6666666666667,737.9,271.2,176,0.95,4.05,-0.19,-0.23
150,"B","B4",0.602,12.35,143.3,22.6666666666667,737.9,271.2,176,0.95,4.05,-0.19,-0.23
150,"B","B4",0.607,12.36,143.3,22.6666666666667,737.9,271.3,176,0.98,4.17,-0.18,-0.23
150,"B","B4",0.607,12.36,143.3,22.6666666666667,737.9,271.3,176,0.98,4.17,-0.18,-0.23
150,"B","B4",0.635,12.37,143.3,22.6111111111111,737.9,271.3,176,1,4.24,-0.18,-0.23
150,"B","B4",0.635,12.37,143.3,22.6111111111111,737.9,271.3,176,1,4.24,-0.18,-0.23
150,"B","B4",0.657,12.37,143.3,22.6111111111111,737.9,271.3,176,1.04,4.38,-0.19,-0.23
150,"B","B4",0.657,12.37,143.3,22.6111111111111,737.9,271.3,176,1.04,4.38,-0.19,-0.23
150,"B","B4",0.672,12.38,143.3,22.5555555555556,737.9,271.4,176,1.06,4.45,-0.19,-0.23
150,"B","B4",0.672,12.38,143.3,22.5555555555556,737.9,271.4,176,1.06,4.45,-0.19,-0.23
150,"B","B4",0.672,12.38,143.3,22.5555555555556,737.9,271.4,176,1.06,4.49,-0.18,-0.23
150,"B","B4",0.699,12.39,143.3,22.5555555555556,737.9,271.4,176,1.1,4.61,-0.18,-0.23
150,"B","B4",0.715,12.39,143.4,22.5555555555556,737.9,271.4,176,1.11,4.65,-0.18,-0.23
150,"B","B4",0.715,12.39,143.4,22.5555555555556,737.9,271.4,176,1.11,4.65,-0.18,-0.23
150,"B","B4",0.732,12.4,143.4,22.5,737.9,271.4,176,1.14,4.78,-0.18,-0.23
150,"B","B4",0.732,12.4,143.4,22.5,737.9,271.4,176,1.14,4.78,-0.18,-0.23
150,"B","B4",0.755,12.4,143.4,22.5,737.9,271.5,176,1.16,4.85,-0.18,-0.23
150,"B","B4",0.755,12.4,143.4,22.5,738,271.5,176,1.16,4.85,-0.18,-0.23
150,"B","B4",0.761,12.41,143.4,22.5,738,271.5,176,1.18,4.96,-0.18,-0.22
150,"B","B4",0.761,12.41,143.4,22.5,738,271.5,176,1.18,4.96,-0.18,-0.22
150,"B","B4",0.788,12.42,143.4,22.4444444444444,738,271.5,176,1.21,5.07,-0.17,-0.22
150,"B","B4",0.804,12.42,143.5,22.4444444444444,737.9,271.5,176,1.22,5.11,-0.17,-0.22
150,"B","B4",0.818,12.43,143.5,22.4444444444444,737.9,271.5,176,1.24,5.16,-0.17,-0.22
150,"B","B4",0.818,12.43,143.5,22.4444444444444,737.9,271.5,176,1.24,5.16,-0.17,-0.22
150,"B","B4",0.827,12.44,143.6,22.3888888888889,737.9,271.5,177,1.28,5.35,-0.17,-0.22
150,"B","B4",0.827,12.44,143.6,22.3888888888889,737.9,271.5,177,1.28,5.35,-0.17,-0.22
150,"B","B4",0.845,12.45,143.7,22.3888888888889,737.9,271.6,177,1.32,5.48,-0.16,-0.21
150,"B","B4",0.845,12.45,143.7,22.3888888888889,737.9,271.6,177,1.32,5.48,-0.16,-0.21
150,"B","B4",0.856,12.93,149.1,22.3888888888889,737.9,271.6,177,1.36,5.65,-0.16,-0.21
150,"B","B4",0.856,12.93,149.1,22.3888888888889,737.9,271.6,177,1.36,5.65,-0.16,-0.21
150,"B","B4",0.894,12.99,149.7,22.3333333333333,737.9,271.6,177,1.37,5.69,-0.16,-0.21
150,"B","B4",0.903,13.18,151.8,22.3333333333333,737.9,271.5,176,1.41,5.85,-0.15,-0.21
150,"B","B4",0.92,13.26,152.7,22.3333333333333,737.9,271.5,176,1.43,5.92,-0.15,-0.21
150,"B","B4",0.92,13.26,152.7,22.3333333333333,737.9,271.5,176,1.43,5.92,-0.15,-0.21
150,"B","B4",0.934,13.32,153.4,22.3333333333333,737.9,271.5,176,1.46,6.05,-0.14,-0.2
150,"B","B4",0.934,13.32,153.4,22.3333333333333,737.9,271.5,176,1.46,6.05,-0.14,-0.2
150,"B","B4",0.95,13.4,154.3,22.2777777777778,737.9,271.5,176,1.5,6.23,-0.12,-0.19
150,"B","B4",0.95,13.4,154.3,22.2777777777778,737.9,271.5,176,1.5,6.23,-0.12,-0.19
150,"B","B4",0.965,13.52,155.6,22.2777777777778,737.9,271.5,176,1.52,6.31,-0.11,-0.18
150,"B","B4",0.965,13.52,155.6,22.2777777777778,737.9,271.5,176,1.52,6.31,-0.11,-0.18
150,"B","B4",0.972,13.55,155.9,22.2222222222222,737.9,271.5,176,2.08,8.51,-0.11,-0.18
150,"B","B4",0.976,13.56,156,22.2222222222222,737.9,271.5,176,2.14,8.75,-0.1,-0.18
150,"B","B4",0.992,13.58,156.2,22.2222222222222,737.9,271.5,176,2.71,10.98,-0.1,-0.17
150,"B","B4",0.992,13.58,156.2,22.2222222222222,737.9,271.5,176,2.71,10.98,-0.1,-0.17
150,"B","B4",1,13.63,156.7,22.2222222222222,737.9,271.5,176,2.59,10.5,-0.08,-0.16
150,"B","B4",1,13.63,156.7,22.2222222222222,737.9,271.5,176,2.59,10.5,-0.08,-0.16
150,"B","B4",1.021,13.68,157.2,22.2222222222222,737.9,271.5,176,2.48,10.06,-0.07,-0.16
150,"B","B4",1.021,13.68,157.2,22.2222222222222,737.9,271.5,176,2.48,10.06,-0.07,-0.16
150,"B","B4",1.043,13.72,157.6,22.1666666666667,737.9,271.5,176,3.45,13.89,-0.06,-0.15
150,"B","B4",1.043,13.72,157.6,22.1666666666667,737.9,271.5,176,3.45,13.89,-0.06,-0.15
150,"B","B4",1.047,13.73,157.7,22.1666666666667,737.9,271.5,177,3.6,14.48,-0.06,-0.15
150,"B","B4",1.062,13.77,158.1,22.1666666666667,737.9,271.6,177,3.37,13.6,-0.03,-0.13
150,"B","B4",1.067,13.78,158.2,22.1666666666667,737.9,271.6,177,3.37,13.6,-0.03,-0.13
150,"B","B4",1.067,13.78,158.2,22.1666666666667,737.9,271.6,177,3.37,13.6,-0.03,-0.13
150,"B","B4",1.076,13.82,158.6,22.1111111111111,737.9,271.6,177,3.37,13.6,-0.01,-0.12
150,"B","B4",1.076,13.82,158.6,22.1111111111111,737.9,271.6,177,3.37,13.6,-0.01,-0.12
150,"B","B5",0.012,11.88,138.8,23.1111111111111,737.9,270.9,176,0.63,2.76,-0.29,-0.3
150,"B","B5",0.02,11.88,138.9,23.1111111111111,737.9,270.9,176,0.64,2.79,-0.3,-0.3
150,"B","B5",0.028,11.89,139,23.1111111111111,737.9,270.9,176,0.63,2.79,-0.3,-0.3
150,"B","B5",0.042,11.89,139,23.1111111111111,737.9,271,176,0.64,2.82,-0.29,-0.3
150,"B","B5",0.05,11.9,139.1,23.1111111111111,737.9,271,176,0.65,2.84,-0.29,-0.3
150,"B","B5",0.055,11.91,139.2,23.1111111111111,737.9,271,176,0.65,2.86,-0.28,-0.29
150,"B","B5",0.062,11.91,139.2,23.1111111111111,737.9,271,176,0.66,2.89,-0.29,-0.3
150,"B","B5",0.077,11.92,139.3,23.1111111111111,737.9,271,176,0.68,2.95,-0.29,-0.3
150,"B","B5",0.079,11.92,139.4,23.1111111111111,737.9,271,176,0.68,2.98,-0.29,-0.3
150,"B","B5",0.08,11.93,139.4,23.1111111111111,737.9,271,176,0.69,3,-0.29,-0.3
150,"B","B5",0.081,11.93,139.5,23.1111111111111,737.9,271,176,0.69,3.01,-0.29,-0.3
150,"B","B5",0.078,11.94,139.5,23.1111111111111,737.9,271,176,0.7,3.06,-0.29,-0.3
150,"B","B5",0.077,11.95,139.6,23.0555555555556,737.9,271,176,0.71,3.08,-0.29,-0.3
150,"B","B5",0.081,11.96,139.7,23.0555555555556,737.9,271,176,0.71,3.09,-0.29,-0.3
150,"B","B5",0.083,11.96,139.8,23.0555555555556,737.9,271,176,0.71,3.11,-0.29,-0.3
150,"B","B5",0.079,11.97,139.9,23.0555555555556,737.9,271,176,0.72,3.12,-0.28,-0.29
150,"B","B5",0.07,11.99,140,23.0555555555556,737.9,271,176,0.73,3.15,-0.29,-0.3
150,"B","B5",0.068,12,140.1,23.0555555555556,737.9,271,176,0.73,3.17,-0.29,-0.3
150,"B","B5",0.064,12.01,140.3,23.0555555555556,737.9,271,176,0.73,3.18,-0.29,-0.3
150,"B","B5",0.07,12.02,140.4,23.0555555555556,737.9,271,176,0.74,3.21,-0.29,-0.3
150,"B","B5",0.079,12.04,140.6,23.0555555555556,737.9,271,176,0.75,3.24,-0.29,-0.3
150,"B","B5",0.083,12.05,140.8,23.0555555555556,737.9,271,176,0.75,3.24,-0.28,-0.29
150,"B","B5",0.089,12.07,140.9,23.0555555555556,737.9,271,176,0.76,3.28,-0.28,-0.29
150,"B","B5",0.096,12.08,141.1,23.0555555555556,737.9,271,176,0.78,3.35,-0.28,-0.29
150,"B","B5",0.102,12.09,141.2,23.0555555555556,737.9,271,176,0.78,3.37,-0.28,-0.29
150,"B","B5",0.109,12.1,141.3,23.0555555555556,737.9,271,176,0.79,3.39,-0.27,-0.29
150,"B","B5",0.121,12.11,141.4,23.0555555555556,737.9,271,176,0.79,3.4,-0.28,-0.29
150,"B","B5",0.131,12.13,141.6,23.0555555555556,737.9,271,176,0.8,3.42,-0.28,-0.29
150,"B","B5",0.139,12.14,141.7,23,738,271,176,0.8,3.43,-0.28,-0.29
150,"B","B5",0.156,12.15,141.8,23,738,271,176,0.8,3.43,-0.29,-0.3
150,"B","B5",0.166,12.16,141.9,23,738,271,176,0.8,3.43,-0.29,-0.3
150,"B","B5",0.174,12.17,142.1,23,738,271,176,0.81,3.48,-0.29,-0.3
150,"B","B5",0.191,12.19,142.2,23,737.9,271,176,0.81,3.48,-0.29,-0.3
150,"B","B5",0.199,12.19,142.2,23,737.9,271,176,0.82,3.5,-0.29,-0.3
150,"B","B5",0.207,12.2,142.3,23,737.9,271,176,0.82,3.52,-0.28,-0.29
150,"B","B5",0.215,12.21,142.5,23,737.9,271,176,0.83,3.56,-0.28,-0.29
150,"B","B5",0.234,12.22,142.6,23,737.9,271,176,0.83,3.57,-0.28,-0.29
150,"B","B5",0.243,12.23,142.7,22.9444444444444,737.9,271,176,0.84,3.61,-0.28,-0.29
150,"B","B5",0.252,12.25,142.8,22.9444444444444,737.9,271,176,0.85,3.62,-0.28,-0.29
150,"B","B5",0.272,12.26,142.9,22.9444444444444,737.9,271,176,0.85,3.64,-0.28,-0.29
150,"B","B5",0.282,12.27,143,22.9444444444444,738,271,176,0.85,3.64,-0.28,-0.29
150,"B","B5",0.292,12.27,143,22.9444444444444,738,271,176,0.86,3.67,-0.28,-0.29
150,"B","B5",0.311,12.28,143.1,22.9444444444444,738,271,176,0.86,3.68,-0.29,-0.3
150,"B","B5",0.319,12.29,143.2,22.9444444444444,738,271,176,0.86,3.68,-0.28,-0.29
150,"B","B5",0.324,12.3,143.3,22.9444444444444,737.9,271,176,0.87,3.7,-0.28,-0.29
150,"B","B5",0.33,12.31,143.5,22.8888888888889,737.9,271,176,0.87,3.71,-0.28,-0.29
150,"B","B5",0.343,12.33,143.6,22.8888888888889,737.9,271,176,0.87,3.72,-0.28,-0.3
150,"B","B5",0.35,12.34,143.7,22.8888888888889,737.9,271,176,0.87,3.74,-0.28,-0.29
150,"B","B5",0.358,12.35,143.7,22.8888888888889,738,271,176,0.87,3.73,-0.28,-0.29
150,"B","B5",0.374,12.36,143.9,22.8888888888889,738,271,176,0.88,3.75,-0.28,-0.29
150,"B","B5",0.383,12.37,144,22.8888888888889,738,271.1,176,0.88,3.75,-0.28,-0.29
150,"B","B5",0.389,12.38,144.1,22.8333333333333,738,271.1,176,0.88,3.76,-0.28,-0.29
150,"B","B5",0.402,12.4,144.3,22.8333333333333,737.9,271.1,176,0.88,3.77,-0.28,-0.29
150,"B","B5",0.41,12.41,144.4,22.8333333333333,737.9,271.1,176,0.88,3.78,-0.28,-0.29
150,"B","B5",0.414,12.43,144.5,22.8333333333333,737.9,271.1,176,0.89,3.8,-0.28,-0.29
150,"B","B5",0.427,12.44,144.7,22.8333333333333,737.9,271.1,176,0.9,3.82,-0.28,-0.29
150,"B","B5",0.433,12.45,144.8,22.8333333333333,737.9,271.1,176,0.9,3.82,-0.28,-0.29
150,"B","B5",0.439,12.86,149.5,22.7777777777778,737.9,271.1,176,0.9,3.85,-0.29,-0.3
150,"B","B5",0.446,12.86,149.4,22.7777777777778,737.9,271.2,176,0.91,3.87,-0.28,-0.29
150,"B","B5",0.457,12.87,149.6,22.7777777777778,737.9,271.2,176,0.93,3.94,-0.28,-0.29
150,"B","B5",0.461,12.92,150.1,22.7777777777778,737.9,271.2,176,0.92,3.93,-0.28,-0.29
150,"B","B5",0.468,12.98,150.8,22.7777777777778,737.9,271.2,176,0.93,3.94,-0.28,-0.29
150,"B","B5",0.481,12.99,150.8,22.7222222222222,737.9,271.2,176,0.93,3.97,-0.28,-0.29
150,"B","B5",0.488,13.02,151.2,22.7222222222222,737.9,271.2,176,0.95,4.02,-0.29,-0.3
150,"B","B5",0.494,13.04,151.4,22.7222222222222,737.9,271.2,176,0.95,4.03,-0.28,-0.29
150,"B","B5",0.507,13.1,152.1,22.7222222222222,737.9,271.3,176,0.96,4.06,-0.28,-0.29
150,"B","B5",0.514,13.14,152.5,22.7222222222222,737.9,271.3,176,0.96,4.08,-0.28,-0.29
150,"B","B5",0.518,13.14,152.4,22.7222222222222,737.9,271.3,176,0.96,4.09,-0.28,-0.29
150,"B","B5",0.524,13.15,152.5,22.6666666666667,737.9,271.3,176,0.97,4.13,-0.29,-0.3
150,"B","B5",0.536,13.17,152.7,22.6666666666667,737.9,271.4,176,0.98,4.14,-0.28,-0.29
150,"B","B5",0.54,13.17,152.7,22.6666666666667,737.9,271.4,176,0.99,4.18,-0.29,-0.3
150,"B","B5",0.546,13.17,152.7,22.6666666666667,737.9,271.4,176,0.99,4.21,-0.28,-0.29
150,"B","B5",0.561,13.18,152.8,22.6666666666667,737.9,271.4,176,1.02,4.3,-0.28,-0.29
150,"B","B5",0.569,13.19,152.9,22.6111111111111,737.9,271.4,176,1.03,4.34,-0.28,-0.29
150,"B","B5",0.576,13.21,153,22.6111111111111,737.9,271.5,176,1.04,4.39,-0.27,-0.29
150,"B","B5",0.59,13.23,153.2,22.6111111111111,737.9,271.5,176,1.05,4.42,-0.27,-0.29
150,"B","B5",0.599,13.24,153.4,22.6111111111111,737.9,271.5,176,1.07,4.49,-0.27,-0.28
150,"B","B5",0.605,13.26,153.5,22.5555555555556,737.9,271.5,176,1.07,4.52,-0.26,-0.28
150,"B","B5",0.618,13.27,153.6,22.5555555555556,737.9,271.5,176,1.08,4.57,-0.26,-0.28
150,"B","B5",0.625,13.27,153.6,22.5555555555556,737.9,271.5,176,1.09,4.59,-0.26,-0.28
150,"B","B5",0.629,13.29,153.7,22.5555555555556,737.9,271.5,176,1.11,4.67,-0.26,-0.28
150,"B","B5",0.635,13.3,153.8,22.5555555555556,737.9,271.5,176,1.11,4.67,-0.26,-0.28
150,"B","B5",0.648,13.3,153.9,22.5555555555556,737.9,271.5,176,1.12,4.73,-0.27,-0.28
150,"B","B5",0.654,13.31,153.9,22.5555555555556,737.9,271.5,177,1.13,4.76,-0.26,-0.28
150,"B","B5",0.661,13.31,153.9,22.5,737.9,271.6,177,1.16,4.85,-0.27,-0.28
150,"B","B5",0.675,13.32,154,22.5,737.9,271.6,177,1.17,4.89,-0.26,-0.28
150,"B","B5",0.68,13.33,154,22.5,737.9,271.6,177,1.18,4.95,-0.26,-0.28
150,"B","B5",0.687,13.33,154.1,22.5,737.9,271.6,177,1.2,5,-0.26,-0.28
150,"B","B5",0.702,13.34,154.1,22.4444444444444,737.9,271.6,177,1.22,5.1,-0.26,-0.28
150,"B","B5",0.709,13.35,154.2,22.4444444444444,737.9,271.6,177,1.23,5.15,-0.26,-0.28
150,"B","B5",0.715,13.35,154.2,22.4444444444444,737.9,271.6,177,1.24,5.2,-0.26,-0.28
150,"B","B5",0.727,13.36,154.3,22.4444444444444,737.9,271.7,177,1.26,5.24,-0.26,-0.28
150,"B","B5",0.733,13.37,154.4,22.4444444444444,737.9,271.7,177,1.28,5.34,-0.26,-0.28
150,"B","B5",0.737,13.38,154.5,22.4444444444444,737.9,271.7,177,1.29,5.39,-0.25,-0.28
150,"B","B5",0.744,13.39,154.5,22.3888888888889,737.9,271.7,177,1.31,5.44,-0.25,-0.28
150,"B","B5",0.759,13.4,154.6,22.3888888888889,737.9,271.7,177,1.31,5.47,-0.25,-0.27
150,"B","B5",0.763,13.41,154.7,22.3888888888889,737.9,271.8,177,1.34,5.56,-0.25,-0.27
